,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,0.000,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,0.000
AmortizationOfIntangibleAssets,,,714612.000,772137.000,865119.000,801042.000,528706.000,750663.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,60735211.000,,139884427.000,,,,122584672.000
ComprehensiveIncomeNetOfTax,,18614672.000,16012430.000,1924676.000,93818832.000,74070948.000,19751222.000,15167476.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,1043895.000,667794.000,114080.000,5025640.000,4045049.000,945023.000,863219.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,19658567.000,16680224.000,2038756.000,98844472.000,78115997.000,20696245.000,16030695.000
ConcentrationRiskPercentage1,,,,,0.450,0.300,,0.470
CostOfGoodsSold,,,,23636421.000,112573340.000,81449550.000,39303219.000,97271957.000
CostOfRevenue,55013997.000,28953139.000,49223371.000,,,,,
DeferredIncomeTaxExpenseBenefit,,654850.000,,-297094.000,,,,303601.000
DepreciationAndAmortization,,3348206.000,,4345695.000,,,,4414538.000
DepreciationDepletionAndAmortization,,,442890.000,621038.000,645892.000,663811.000,313862.000,471558.000
DerivativeGainLossOnDerivativeNet,,,,,,0.000,,
EarningsPerShareBasic,0.690,0.280,0.280,-0.030,1.500,1.220,0.240,0.370
EarningsPerShareDiluted,0.690,0.270,0.280,-0.030,1.500,1.220,0.240,0.370
EffectOfExchangeRateOnCashAndCashEquivalents,,375227.000,,389711.000,,,,-2252289.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.250,,0.250
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.189,0.008,0.156,0.161,,0.156
EntityWideRevenueMajorCustomerAmount,,,60996205.000,22248033.000,,,,
EntityWideRevenueMajorCustomerPercentage,,,0.470,0.490,,,,
GainLossOnDerivativeInstrumentsNetPretax,119663.000,59398.000,-203851.000,0.000,0.000,0.000,0.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,7535.000
GeneralAndAdministrativeExpense,4854225.000,-2209471.000,4823781.000,4069972.000,3262946.000,5758034.000,5972848.000,4063488.000
GoodwillImpairmentLoss,,,10748731.000,,,0.000,,
GrossProfit,85579780.000,35412505.000,80511399.000,21632099.000,188764031.000,141790022.000,52732418.000,55050133.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,50366705.000,21057538.000,21612208.000,-629559.000,107957353.000,88621036.000,17435256.000,27969182.000
IncomeTaxExpenseBenefit,9116471.000,3740222.000,4084473.000,-5079.000,16858170.000,14295663.000,2202231.000,4357382.000
IncomeTaxesPaid,,3799284.000,,0.000,,,,1961521.000
IncreaseDecreaseInAccountsPayable,,6960594.000,,-3446833.000,,,,30185768.000
IncreaseDecreaseInAccountsReceivable,,-79401906.000,,-181025679.000,,,,-142377226.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-713913.000,,292015.000,,,,2092260.000
IncreaseDecreaseInAccruedLiabilities,,521525.000,,-20375053.000,,,,-726879.000
IncreaseDecreaseInCustomerAdvances,,-3958275.000,,7960.000,,,,798559.000
IncreaseDecreaseInDepositOtherAssets,,12373644.000,,-821150.000,,,,28148551.000
IncreaseDecreaseInInventories,,24655838.000,,21484206.000,,,,40625022.000
IncreaseDecreaseInOtherOperatingAssets,,2033790.000,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,97839.000,,115944.000,,,,467014.000
IncreaseDecreaseInOtherReceivables,,-104013.000,,-320144.000,,,,-92784.000
IncreaseDecreaseInPrepaidExpense,,-2242938.000,,-62851.000,,,,33526867.000
InterestExpense,496509.000,1004169.000,1130175.000,1866378.000,1662688.000,1734934.000,1726661.000,2195739.000
InterestExpenseShortTermBorrowings,,,,331335.000,,,,
