,2011-06-30,2011-09-30
CostOfReimbursableExpense,82783000.000,79923000.000
CostsAndExpenses,381820000.000,385878000.000
DepreciationAndAmortization,25828000.000,25660000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-1913000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,524000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-29069000.000,-24126000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-26452000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,-2437000.000
IncomeTaxExpenseBenefit,3235000.000,2326000.000
InterestExpense,21165000.000,21639000.000
InvestmentIncomeNet,102000.000,62000.000
LaborAndRelatedExpense,170850000.000,177536000.000
NetIncomeLoss,-31653000.000,-28588000.000
NetIncomeLossAttributableToNoncontrollingInterest,-651000.000,-301000.000
NonoperatingIncomeExpense,-21110000.000,-22141000.000
OperatingIncomeLoss,-7959000.000,-1985000.000
OtherNonoperatingIncomeExpense,-47000.000,-564000.000
ProfitLoss,-32304000.000,-28889000.000
ReimbursementRevenue,82783000.000,79923000.000
RestructuringCharges,3076000.000,7627000.000
Revenues,373861000.000,383893000.000
SalesRevenueNet,373861000.000,383893000.000
SalesRevenueServicesNet,296206000.000,303970000.000
SellingGeneralAndAdministrativeExpense,99283000.000,95132000.000
