,2017-03-31
AdjustmentForAmortization,70900000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,11400000.000
AllocatedShareBasedCompensationExpense,11400000.000
AssetImpairmentCharges,400000.000
CashAcquiredFromAcquisition,1479200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,772400000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,-65400000.000
CommonStockDividendsPerShareDeclared,0.000
ComprehensiveIncomeNetOfTax,257600000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,3700000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,261300000.000
CostOfGoodsSold,577700000.000
CostOfServices,2380500000.000
CostsAndExpenses,3345100000.000
DeferredIncomeTaxExpenseBenefit,55900000.000
Depreciation,83200000.000
EarningsPerShareBasic,0.410
EarningsPerShareDiluted,0.410
EffectOfExchangeRateOnCashAndCashEquivalents,44000000.000
EffectiveIncomeTaxRateContinuingOperations,0.348
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.193
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.063
EffectiveIncomeTaxRateReconciliationDeductionsDividends,0.012
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.007
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.021
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,0.013
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,0.010
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.029
EmployeeBenefitsAndShareBasedCompensation,8100000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,67700000.000
IncomeLossFromContinuingOperations,190800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,298000000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,379700000.000
IncomeLossFromEquityMethodInvestments,9400000.000
IncomeTaxExpenseBenefit,103700000.000
IncreaseDecreaseInAccountsPayable,-168800000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,-88100000.000
IncreaseDecreaseInInventories,-126600000.000
IncreaseDecreaseInOtherOperatingCapitalNet,221500000.000
IncreaseDecreaseInReceivables,-267700000.000
InterestIncomeExpenseNonoperatingNet,-81700000.000
LossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurring,2700000.000
NetCashProvidedByUsedInFinancingActivities,-865500000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-865500000.000
NetCashProvidedByUsedInInvestingActivities,1442900000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1442900000.000
NetCashProvidedByUsedInOperatingActivities,151000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,151000000.000
NetIncomeLoss,190800000.000
NetIncomeLossAttributableToNoncontrollingInterest,3500000.000
NetIncomeLossAttributableToParentDiluted,190800000.000
OperatingIncomeLoss,175500000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,6600000.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,700000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,100000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,800000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,0.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,59100000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,18600000.000
OtherComprehensiveIncomeLossNetOfTax,67000000.000
