,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,740000.000,1402000.000,2100000.000,2366000.000,2685000.000,2905000.000,3223000.000,3693000.000,3345000.000,3399000.000,6032000.000,8659000.000,11361000.000,11765000.000,13907000.000,32416000.000,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,,,16862000.000,16692000.000,11377000.000,8465000.000,7595000.000,5260000.000,6223000.000,6234000.000,6538000.000
AccountsPayableRelatedPartiesCurrent,0.000,0.000,0.000,375000.000,1139000.000,398000.000,573000.000,957000.000,432000.000,1472000.000,727000.000,391000.000,869000.000,445000.000,485000.000,950000.000,936000.000,939000.000,2566000.000,1464000.000,1227000.000,779000.000,829000.000,940000.000,1196000.000
AccountsReceivableFairValueDisclosure,,,,,,8487000.000,8724000.000,8817000.000,8707000.000,8812000.000,7878000.000,6852000.000,6529000.000,6622000.000,6534000.000,5162000.000,,,,,,,,,
AccountsReceivableNetCurrent,32041000.000,31728000.000,34538000.000,30923000.000,34075000.000,33029000.000,36761000.000,35116000.000,34591000.000,29995000.000,30639000.000,33737000.000,38506000.000,34718000.000,33954000.000,66455000.000,52323000.000,54230000.000,54888000.000,50167000.000,48154000.000,40815000.000,44139000.000,43202000.000,44470000.000
AccountsReceivableRelatedParties,,,,,,7151000.000,7294000.000,7495000.000,7645000.000,7953000.000,6986000.000,6063000.000,6092000.000,6172000.000,6227000.000,4870000.000,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,6599000.000,4713000.000,12342000.000,10138000.000,13040000.000,12897000.000,10077000.000,10613000.000,12978000.000,13597000.000,8550000.000,7666000.000,10764000.000,9018000.000,10547000.000,9494000.000,5851000.000,8192000.000,7450000.000,6864000.000,7525000.000,8616000.000,7057000.000,6658000.000,7605000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,50772000.000,45924000.000,54895000.000,45735000.000,40004000.000,33837000.000,44816000.000,41587000.000,33509000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,27383000.000,21582000.000,21068000.000,22966000.000,24779000.000,21303000.000,22870000.000,24437000.000,26003000.000,27568000.000,28836000.000,30103000.000,31371000.000,32639000.000,30123000.000,32823000.000,31581000.000,35047000.000,32038000.000,21444000.000,24277000.000,26578000.000,30285000.000,33193000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-534000.000,-521000.000,-507000.000,-493000.000,-483000.000,-470000.000,-456000.000,-443000.000,-389000.000,-338000.000,-297000.000,-378000.000,-479000.000,-642000.000,-272000.000,-459000.000,-1424000.000,-1214000.000,-2350000.000,-2152000.000,-2697000.000,-2235000.000,-2844000.000,-1666000.000,-2798000.000
