,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,17115.000,22073.000,18372.000,21642.000,42318.000,26232.000,109948.000,214513.000,217112.000,283986.000,295506.000,211601.000,269967.000,283892.000,270272.000
AdditionalPaidInCapital,,2035.000,2975.000,4870.000,6765.000,313254.000,487904.000,626098.000,651005.000,752014.000,756806.000,871507.000,1489175.000,2182458.000,2182458.000
Assets,7538.000,8146.000,8911.000,12557.000,1767.000,27367.000,412534.000,414421.000,393198.000,414261.000,411731.000,415946.000,916480.000,876509.000,873355.000
AssetsCurrent,7538.000,8146.000,8911.000,12557.000,1767.000,27367.000,85565.000,87452.000,66229.000,87292.000,69075.000,73290.000,111824.000,71853.000,68699.000
BankOverdrafts,,,,,,,,,,2.000,,,,,
Cash,7538.000,8146.000,8911.000,12557.000,1767.000,1862.000,,2349.000,,,,417.000,,,
CashAndCashEquivalentsAtCarryingValue,7538.000,,,,,,6664.000,,2722.000,0.000,1036.000,,783.000,1057.000,16790.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,5090.000,5090.000,5090.000,5090.000
CommonStockSharesAuthorized,,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,1500000000.000,1500000000.000
CommonStockSharesIssued,,68000000.000,68000000.000,68000000.000,68000000.000,83750000.000,89100000.000,89100000.000,89100000.000,126126678.000,16399876.000,22392729.000,576728348.000,686728348.000,686728348.000
CommonStockSharesOutstanding,,68000000.000,68000000.000,68000000.000,68000000.000,83750000.000,89100000.000,89100000.000,89100000.000,126126678.000,16399876.000,22392729.000,576728348.000,686728348.000,686728348.000
CommonStockValue,68000.000,68000.000,68000.000,68000.000,68000.000,83750.000,89100.000,89200.000,89200.000,126227.000,142122.000,145707.000,699942.000,100.000,100.000
ConvertibleNotesPayable,,,,,,,,,,,,,432814.000,313537.000,376537.000
ConvertibleNotesPayableCurrent,,,,,,,30741.000,174698.000,166463.000,254948.000,366480.000,433446.000,475092.000,359785.000,372326.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,-4591.000,0.000,-60136.000
DeferredTaxAssetsGross,,,,,,222023.000,,,,,,,,,
DeferredTaxAssetsNet,,,,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,634350.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,222023.000,,,,,,,,,
DepositAssets,,,,,,25505.000,,39303.000,,,,72873.000,,,
DepositsAssetsCurrent,,,,,,,16334.000,,17707.000,41492.000,22239.000,,111041.000,70796.000,51909.000
DerivativeLiabilitiesCurrent,,,,,,,111404.000,429535.000,736435.000,729853.000,771381.000,796509.000,791582.000,742868.000,773973.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,99924.000,124349.000,134025.000,200599.000,235259.000,634350.000,,,,,,,,,
DueToRelatedPartiesCurrent,22347.000,40387.000,53589.000,118644.000,119943.000,183481.000,423813.000,478453.000,455733.000,481359.000,568248.000,598955.000,454075.000,451224.000,528414.000
FairValueAssumptionsExercisePrice,,,,,,,,,,,0.040,,,,
Liabilities,39462.000,62460.000,71961.000,140286.000,162261.000,264713.000,675906.000,1297200.000,1657998.000,1908589.000,2188129.000,2301125.000,2229810.000,2200957.000,2314178.000
LiabilitiesAndStockholdersEquity,7538.000,8146.000,8911.000,12557.000,1767.000,27367.000,412534.000,414421.000,393198.000,414261.000,411731.000,415946.000,916480.000,876509.000,873355.000
LiabilitiesCurrent,39462.000,62460.000,71961.000,140286.000,162261.000,209713.000,675906.000,1297200.000,,,,,,,
LoansPayable,,,,,,,,,,,,,98350.000,98350.000,98350.000
LoansPayableCurrent,,,,,,,,,,,,69350.000,,,
MineralPropertiesNet,,,,,,,326969.000,326969.000,326969.000,326969.000,342656.000,342656.000,804656.000,804656.000,804656.000
NotesAndLoansReceivableNetCurrent,,,,,,,62567.000,45800.000,45800.000,45800.000,45800.000,0.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,191264.000,,,
OtherLiabilitiesNoncurrent,,,,,,55000.000,0.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
