,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,3909000.000,8029000.000,5050000.000,17270000.000,8873000.000,23620000.000,22014000.000,17670000.000,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,35834000.000,58199000.000,54946000.000,52457000.000,50343000.000,60121000.000,72294000.000,58105000.000,96963000.000,91989000.000,122274000.000,88140000.000,90617000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,11045000.000,17525000.000,25604000.000,41563000.000,57134000.000,72572000.000,89615000.000,109403000.000,248823000.000,291581000.000,333989000.000,370394000.000,411968000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-70000.000,-139000.000,-162000.000,-170000.000,-170000.000,-4068000.000,-16447000.000,-6607000.000,23667000.000,28681000.000
AdditionalPaidInCapital,1117726000.000,1117026000.000,1134845000.000,1133239000.000,1135162000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,1128334000.000,1130708000.000,1132308000.000,2730163000.000,2730874000.000,2733101000.000,2734034000.000,3100597000.000
AllowanceForDoubtfulAccountsReceivable,1500000.000,500000.000,1000000.000,300000.000,500000.000,400000.000,600000.000,300000.000,2200000.000,2200000.000,2600000.000,2500000.000,3100000.000
Assets,1551520000.000,1932060000.000,2581487000.000,2936163000.000,2965312000.000,3074133000.000,3067848000.000,3007679000.000,6968345000.000,6886391000.000,6564079000.000,6615176000.000,6963873000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,462015000.000,115473000.000,76870000.000,50478000.000
CashAndCashEquivalentsAtCarryingValue,98622000.000,17151000.000,85644000.000,175198000.000,85178000.000,79984000.000,109842000.000,87485000.000,199099000.000,164800000.000,130890000.000,109097000.000,430926000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,39110969.000,39007239.000,38506041.000,37778663.000,37849011.000,37841943.000,37907966.000,37973989.000,101486814.000,101489794.000,101492693.000,101495759.000,113158594.000
CommonStockSharesOutstanding,39110969.000,39007239.000,38506041.000,37778663.000,37849011.000,37841943.000,37907966.000,37973989.000,101486814.000,101489794.000,101492693.000,101495759.000,113158594.000
CommonStockValue,391000.000,391000.000,385000.000,378000.000,382000.000,381000.000,382000.000,380000.000,1015000.000,1015000.000,1015000.000,1015000.000,1127000.000
ConvertibleDebt,,,,,,,,,341712000.000,346685000.000,351834000.000,356983000.000,516493000.000
ConvertibleDebtCurrent,,,201583000.000,363110000.000,365436000.000,367792000.000,370195000.000,372636000.000,,,,,
CustomerAdvancesAndDepositsCurrent,,,,,,,22809000.000,23151000.000,55332000.000,56329000.000,57605000.000,57823000.000,60403000.000
CustomerAdvancesOrDepositsNoncurrent,8835000.000,11742000.000,14694000.000,17857000.000,21039000.000,22091000.000,,,,,,,
DebtInstrumentCarryingAmount,,,,,365436000.000,,,,,,,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,,42721000.000,,,,,,,,
DebtInstrumentFaceAmount,,,,,402500000.000,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,37064000.000,,,,4547000.000,4211000.000,3871000.000,3529000.000,3193000.000
DeferredCostsLeasingNet,,,,,,,,,3513000.000,4246000.000,4747000.000,4437000.000,4274000.000
DeferredCostsLeasingNetCurrent,5947000.000,,,,,,,,,,,,
DeferredFinanceCostsCurrentNet,10530000.000,13318000.000,16241000.000,34160000.000,32289000.000,29605000.000,28670000.000,26375000.000,6083000.000,4265000.000,5638000.000,2490000.000,3308000.000
DeferredFinanceCostsGross,,,,,40500000.000,40000000.000,41800000.000,41800000.000,52800000.000,,,,
DeferredFinanceCostsNet,,,,,,,,,,45800000.000,42000000.000,48900000.000,54900000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,0.000
DeferredTaxAssetsNet,,,,,,,,,,,,,0.000
DepositsAssets,,,,,,,,,4477000.000,4507000.000,3383000.000,1698000.000,1641000.000
DerivativeAssetFairValueGrossLiability,,,,,,,,,1987000.000,15604000.000,5713000.000,,87000.000
DerivativeAssetNotionalAmount,,,,,,,,,3307757000.000,3315613000.000,3309527000.000,5938963000.000,6181871000.000
DerivativeAssets,,,,426000.000,146000.000,59000.000,19000.000,7000.000,,,,25772000.000,30298000.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,40000.000,33000.000,14000.000,25772000.000,30298000.000
DerivativeLiabilityNotionalAmount,,,,,,,,,1600000000.000,2050000000.000,2050000000.000,,800000000.000
DevelopmentInProcess,343183000.000,,,,,,,,,,,,
