,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2016-03-31
AccretionExpense,,,,,,88061.000
AccretionOfDiscount,,,,,19763.000,
AdvertisingExpense,,,,,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,0.000
CashPeriodIncreaseDecrease,,,3728.000,,,8999.000
ConversionOfStockAmountConverted1,489939.000,,,,,
ConversionOfStockSharesConverted1,97987895.000,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,294385.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.200,-0.040,-0.020,-0.020
GainLossRelatedToLitigationSettlement,,,,,,-82143.000
GainsLossesOnExtinguishmentOfDebt,258112.000,0.000,,,,
GeneralAndAdministrativeExpense,485201.000,14889.000,322441.000,64143.000,31531.000,118562.000
IncomeTaxesPaidNet,,,0.000,,,0.000
IncreaseDecreaseInAccountsPayable,,,163757.000,,,23765.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,0.000,,,
IncreaseDecreaseInAccountsReceivable,,,,,,4480.000
IncreaseDecreaseInAccruedLiabilities,,,0.000,,,-10000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,241435.000,,,32892.000
IncreaseDecreaseInInterestPayableNet,,,,,,7418.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,-4730.000
IncreaseDecreaseInPrepaidExpense,,,2420.000,,,10000.000
InterestExpense,614682.000,,,111019.000,72853.000,112482.000
InterestExpenseDebt,615238.000,0.000,,,,88061.000
InterestIncomeExpenseNet,,2854.000,,,,
InterestPaidNet,,,0.000,,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,92476.000
NetCashProvidedByUsedInFinancingActivities,,,95850.000,,,425015.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,95850.000,,,425015.000
NetCashProvidedByUsedInOperatingActivities,,,-92122.000,,,-416016.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-92122.000,,,-416016.000
NetIncomeLoss,-1563319.000,-821939.000,-66519789.000,-8742897.000,-4026378.000,-3645712.000
OfficersCompensation,,,65675677.000,7214200.000,3417552.000,3345145.000
OperatingCostsAndExpenses,1206749.000,824793.000,,,,
OperatingExpenses,0.000,0.000,66519789.000,8631878.000,3965535.000,3832095.000
OperatingIncomeLoss,-1206749.000,-824793.000,-66519789.000,-8631878.000,-3965535.000,-3827615.000
OtherNoncashIncome,,,,,,0.000
OtherNonoperatingIncomeExpense,-356570.000,2854.000,,,-60843.000,181903.000
ProceedsFromConvertibleDebt,,,,,,25000.000
ProceedsFromIssuanceOfCommonStock,,,95850.000,,,150000.000
ProceedsFromNotesPayable,,,,,,250015.000
ProfessionalFees,721548.000,809904.000,819599.000,1218449.000,196228.000,91465.000
Revenues,0.000,0.000,0.000,0.000,0.000,4480.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,4480.000
SellingAndMarketingExpense,,,-297928.000,135086.000,320224.000,276923.000
ShareBasedCompensation,,,66834609.000,,,3198043.000
StockIssuedDuringPeriodValueNewIssues,,,95850.000,,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,64769609.000,,,
UnrealizedGainLossOnDerivatives,,,,,12010.000,294385.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1312926505.000,1857608696.000,326733511.000,222421326.000,228759483.000,241419845.000
