,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,1020000.000,,,,1420000.000,,,,2955000.000,,,,3350000.000,,,,6025000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,57500.000,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,4988000.000,5222000.000,,372000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset,0.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,0.000,0.000,0.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,118204000.000,,,,160165000.000,,,,51607000.000,,,,-203999000.000,,,,-440183000.000
CommonStockDividendsPerShareCashPaid,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300
ComprehensiveIncomeNetOfTax,11380000.000,16907000.000,-19768000.000,28751000.000,77621000.000,21265000.000,141041000.000,-289255000.000,87766000.000,136117000.000,43288000.000,-118765000.000,-28796000.000,103925000.000,42516000.000,50663000.000,-30773000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,58223000.000,90581000.000,-45004000.000,67418000.000,105897000.000,24859000.000,29053000.000,-44548000.000,15824000.000,22668000.000,12726000.000,-1985000.000,6082000.000,17138000.000,14354000.000,17044000.000,11057000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,69603000.000,107488000.000,-64772000.000,96169000.000,183518000.000,46124000.000,170094000.000,-333803000.000,103590000.000,158785000.000,56014000.000,-120750000.000,-22714000.000,121063000.000,56870000.000,67707000.000,-19716000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,5749000.000,,,,8277000.000,,,,26708000.000,,,,7619000.000,,,,55470000.000
