,2015-12-31,2016-12-31
AllocatedShareBasedCompensationExpenseNetOfTax,,300000.000
AmortizationOfFinancingCosts,1846000.000,6833000.000
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,62000.000,140000.000
AssetImpairmentCharges,99000.000,2011000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-22265000.000,6074000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,,60900000.000
ConversionOfStockAmountConverted1,,324000.000
CostsAndExpenses,11674000.000,15213000.000
Depreciation,3000.000,20000.000
Dividends,12077000.000,17144000.000
EarningsPerShareBasic,1.680,1.650
EarningsPerShareDiluted,1.680,1.650
GainLossOnSaleOfProperties,460000.000,106000.000
GainsLossesOnExtinguishmentOfDebt,,-565000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,10800000.000,15900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,25794000.000,28909000.000
IncomeTaxExpenseBenefit,2000.000,35000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,903000.000,2116000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,9737000.000,-1693000.000
InterestExpense,11499000.000,25573000.000
InterestIncomeExpenseNet,36201000.000,45115000.000
InterestIncomeOperating,47700000.000,70688000.000
InterestPaid,9169000.000,18687000.000
InvestmentIncomeInterest,,70700000.000
MortgageLoansOnRealEstateNewMortgageLoans,338435000.000,434782000.000
MortgageLoansOnRealEstateOtherAdditions,,3338000.000
NetCashProvidedByUsedInFinancingActivities,314516000.000,310568000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,314516000.000,310568000.000
NetCashProvidedByUsedInInvestingActivities,-321047000.000,-300630000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-321047000.000,-300630000.000
NetCashProvidedByUsedInOperatingActivities,-15734000.000,-3864000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-15734000.000,-3864000.000
NetIncomeLoss,24754000.000,27836000.000
NetIncomeLossAttributableToNoncontrollingInterest,1038000.000,1038000.000
NetIncomeLossAttributableToParentDiluted,25792000.000,28874000.000
NetIncomeLossAvailableToCommonStockholdersBasic,24692000.000,27696000.000
OperatingExpenses,315000.000,542000.000
OtherExpenses,952000.000,1841000.000
OtherIncome,1069000.000,-646000.000
PaymentsForAdvanceToAffiliate,,3960000.000
PaymentsForOriginationOfMortgageLoansHeldForSale,,1315000.000
PaymentsOfDividendsCommonStock,11577000.000,16526000.000
PaymentsOfDividendsMinorityInterest,500000.000,618000.000
PaymentsOfFinancingCosts,,6080000.000
PaymentsToAcquireBusinessesAndInterestInAffiliates,,1111000.000
PaymentsToAcquireHeldForSaleRealEstate,2940000.000,
PaymentsToAcquireLoansReceivable,347104000.000,436804000.000
PaymentsToAcquireMarketableSecurities,,6323000.000
ProceedsFromCollectionOfAdvanceToAffiliate,,3636000.000
ProceedsFromIssuanceInitialPublicOffering,51408000.000,31712000.000
ProceedsFromIssuanceOfDebt,245549000.000,348602000.000
ProceedsFromIssuanceOfSecuredDebt,204799000.000,288436000.000
ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections1,26400000.000,58388000.000
ProceedsFromSaleOfMortgageLoansHeldForSale,,78162000.000
ProceedsFromSaleOfPropertyHeldForSale,2729000.000,9117000.000
ProfessionalFees,1430000.000,1484000.000
ProfitLoss,25792000.000,28874000.000
RepaymentsOfSecuredDebt,18898000.000,109263000.000
RevenuesNetOfInterestExpense,37468000.000,44687000.000
ShareBasedCompensation,1339000.000,1167000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,155000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,,163000.000
StockGrantedDuringPeriodValueSharebasedCompensationGross,171000.000,400000.000
StockIssued1,1410000.000,1468000.000
StockIssuedDuringPeriodSharesIssuedForServices,92369.000,77605.000
StockIssuedDuringPeriodValueNewIssues,51408000.000,31712000.000
TransferToOtherRealEstate,,24095000.000
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,62000.000,140000.000
WeightedAverageNumberOfDilutedSharesOutstanding,15372488.000,17451907.000
WeightedAverageNumberOfSharesIssuedBasic,14711610.000,16742882.000
WeightedAverageNumberOfSharesOutstandingBasic,14711610.000,16742882.000
