,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,8016.000,19359.000,18726.000,25769.000,5675.000,46271.000
AccountsPayableRelatedPartiesCurrent,10000.000,10000.000,4119.000,17669.000,29135.000,25.000
AccountsReceivableNetCurrent,,,250.000,2050.000,970.000,970.000
AdditionalPaidInCapital,6903.000,6903.000,6903.000,6903.000,6903.000,14016.000
Assets,12903.000,1278.000,4635.000,4658.000,2304.000,3566.000
AssetsCurrent,,,4635.000,4658.000,2304.000,3566.000
Cash,12903.000,1278.000,4385.000,2608.000,1334.000,2596.000
CashAndCashEquivalentsAtCarryingValue,,,4385.000,2608.000,1334.000,2596.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5761500.000,5761500.000,5761500.000,5761500.000,5761500.000,5761500.000
CommonStockSharesOutstanding,5761500.000,5761500.000,5761500.000,5761500.000,5761500.000,5761500.000
CommonStockValue,5762.000,5762.000,5762.000,5762.000,5762.000,5762.000
DeferredRevenueCurrent,,,488.000,4032.000,2736.000,1452.000
DueToRelatedPartiesCurrent,0.000,0.000,3389.000,3389.000,3389.000,101389.000
Liabilities,71405.000,120748.000,173722.000,233859.000,245935.000,270687.000
LiabilitiesAndStockholdersEquity,12903.000,1278.000,4635.000,4658.000,2304.000,3566.000
LiabilitiesCurrent,18016.000,19359.000,26722.000,50859.000,40935.000,149137.000
NotesPayableRelatedPartiesNoncurrent,53389.000,101389.000,147000.000,183000.000,205000.000,121550.000
OperatingLossCarryforwards,,,181752.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,,0.000
RetainedEarningsAccumulatedDeficit,-71167.000,-132135.000,-181752.000,-241866.000,-256296.000,-286899.000
StockholdersEquity,-58502.000,-119470.000,-169087.000,-229201.000,-243631.000,-267121.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-58502.000,-119470.000,-169087.000,-229201.000,-243631.000,-267121.000
