,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,1801000.000,2615000.000,1119000.000,1964000.000,380000.000,-233000.000
AllocatedShareBasedCompensationExpense,,2236000.000,2647000.000,3088000.000,1317000.000,1626000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,1448000.000,1712000.000,1990000.000,904000.000,1110000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,429000.000,0.000,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,326000.000,178000.000,-31000.000,306000.000,200000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,204000.000,886000.000,184000.000
AmortizationOfIntangibleAssets,,,100000.000,100000.000,100000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,100000.000,,,,
AssetImpairmentCharges,,,,,1186000.000,
CapitalizedComputerSoftwareAdditions,,,1700000.000,1683000.000,627000.000,500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7577000.000,18200000.000,5613000.000,-5365000.000,-30061000.000,-1394000.000
CommonStockDividendsPerShareDeclared,,,0.200,0.240,0.240,0.180
ComprehensiveIncomeNetOfTax,9869000.000,13715000.000,17654000.000,3462000.000,7463000.000,-36761000.000
ConcentrationRiskPercentage1,,0.100,0.100,0.100,0.100,
CurrentFederalTaxExpenseBenefit,,6778000.000,6133000.000,4023000.000,2212000.000,47000.000
CurrentForeignTaxExpenseBenefit,,1393000.000,1469000.000,1505000.000,1085000.000,1533000.000
CurrentIncomeTaxExpenseBenefit,,9164000.000,9011000.000,6359000.000,3792000.000,1681000.000
CurrentStateAndLocalTaxExpenseBenefit,,993000.000,1409000.000,831000.000,495000.000,101000.000
DeferredFederalIncomeTaxExpenseBenefit,,55000.000,-245000.000,273000.000,337000.000,-584000.000
DeferredForeignIncomeTaxExpenseBenefit,,0.000,-34000.000,-97000.000,-19000.000,28000.000
DeferredIncomeTaxExpenseBenefit,-883000.000,116000.000,-351000.000,229000.000,427000.000,-579000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,61000.000,-72000.000,53000.000,109000.000,-23000.000
DefinedContributionPlanCostRecognized,,2800000.000,2400000.000,2300000.000,3000000.000,2000000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,100000.000,,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,0.060,0.060,0.060,0.060,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.500,0.500,0.500
DepreciationDepletionAndAmortization,2271000.000,2919000.000,2796000.000,2974000.000,1962000.000,1647000.000
DirectOperatingCosts,311984000.000,333086000.000,330327000.000,313930000.000,302318000.000,265711000.000
DividendsCommonStockCash,,,3046000.000,3628000.000,3711000.000,2937000.000
EarningsPerShareBasic,0.800,1.070,1.020,0.680,0.420,-2.220
EarningsPerShareDiluted,0.710,0.960,0.920,0.640,0.410,-2.220
EffectOfExchangeRateOnCashAndCashEquivalents,-373000.000,339000.000,394000.000,-1339000.000,-1042000.000,-359000.000
EffectiveIncomeTaxRateContinuingOperations,,0.365,0.356,0.389,0.393,-0.033
