,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCostsAndDiscounts,,,468000.000,,,,214000.000
AmortizationOfIntangibleAssets,53000.000,53000.000,53000.000,53000.000,53000.000,52000.000,53000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,476249.000,1151260.000,,774529.000
AssetImpairmentCharges,,,428000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,,,678000.000,,,,
CapitalizedComputerSoftwareAdditions,2800000.000,2600000.000,2600000.000,,,,
CapitalizedComputerSoftwareAmortization,2700000.000,2400000.000,2400000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-14721000.000,,,,-16448000.000
CommonStockDividendsPerShareDeclared,,,,0.240,,,
CommunicationsAndInformationTechnology,17549000.000,16110000.000,17722000.000,17953000.000,17903000.000,17423000.000,18207000.000
ComprehensiveIncomeNetOfTax,886000.000,13204000.000,11049000.000,8032000.000,7172000.000,6376000.000,4815000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,8311000.000,59931000.000,42801000.000,30024000.000,26370000.000,25351000.000,17044000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,9197000.000,73135000.000,53850000.000,38056000.000,33542000.000,31727000.000,21859000.000
DeferredIncomeTaxExpenseBenefit,,,2530000.000,,,,2354000.000
DepreciationAndAmortization,8186000.000,8176000.000,7727000.000,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,114210000.000
DividendsCommonStock,,,9378000.000,,,,10114000.000
EarningsPerShareBasic,0.010,0.360,0.270,0.210,0.180,0.170,0.100
EarningsPerShareDiluted,0.010,0.350,0.260,0.210,0.180,0.180,0.100
EffectOfExchangeRateOnCashAndCashEquivalents,,,2494000.000,,,,785000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.125,0.115,0.128,-0.249,0.118
FloorBrokerageExchangeAndClearanceFees,56501000.000,61814000.000,59725000.000,55573000.000,52118000.000,53798000.000,52770000.000
GeneralAndAdministrativeExpense,6669000.000,4857000.000,4919000.000,5891000.000,5543000.000,6686000.000,4978000.000
GoodwillImpairmentLoss,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GoodwillPeriodIncreaseDecrease,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,44414000.000,37874000.000,,23882000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9562000.000,78917000.000,58702000.000,,,,
IncomeTaxExpenseBenefit,1997000.000,9378000.000,7346000.000,5128000.000,4851000.000,3926000.000,2808000.000
IncomeTaxesPaidNet,,,1527000.000,,,,1915000.000
IncreaseDecreaseInBrokerageReceivables,,,153375000.000,,,,213585000.000
IncreaseDecreaseInOtherOperatingAssets,,,-652000.000,,,,-563000.000
IncreaseDecreaseInPayablesToBrokerDealers,,,-50646000.000,,,,-106290000.000
IncreaseDecreaseInReceivablesUnderRepurchaseAgreements,,,-14981000.000,,,,
IncreaseDecreaseInSecuritiesBorrowed,,,200769000.000,,,,138458000.000
IncreaseDecreaseInSecuritiesLoanedTransactions,,,166069000.000,,,,201469000.000
InterestAndDividendIncomeOperating,9415000.000,6425000.000,4268000.000,5422000.000,5271000.000,11458000.000,4874000.000
InterestExpenseDebt,7259000.000,7205000.000,7101000.000,7075000.000,7393000.000,6758000.000,6828000.000
InterestPaid,,,13786000.000,,,,13197000.000
LaborAndRelatedExpense,15165000.000,24736000.000,22557000.000,20809000.000,20816000.000,21113000.000,21347000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,41240000.000,,,,21011000.000
NetCashProvidedByUsedInFinancingActivities,,,-65393000.000,,,,-43461000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-65393000.000,,,,-43461000.000
NetCashProvidedByUsedInInvestingActivities,,,-3290000.000,,,,-5859000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3290000.000,,,,-5859000.000
NetCashProvidedByUsedInOperatingActivities,,,51468000.000,,,,32087000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,51468000.000,,,,32087000.000
NetIncomeLoss,474000.000,12306000.000,10348000.000,8378000.000,7026000.000,7228000.000,4580000.000
NetIncomeLossAttributableToNoncontrollingInterest,7091000.000,57233000.000,41008000.000,30908000.000,25997000.000,27447000.000,16494000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,10127000.000,8178000.000,6835000.000,7031000.000,4227000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,10127000.000,8178000.000,6835000.000,7031000.000,4227000.000
OperatingExpenses,172417000.000,136885000.000,133936000.000,129767000.000,126932000.000,132046000.000,123405000.000
OperatingLeasesIncomeStatementSubleaseRevenue,,,,,,,40000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,2494000.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,1632000.000,3596000.000,2494000.000,-1230000.000,519000.000,-2948000.000,785000.000
OtherOperatingActivitiesCashFlowStatement,,,3000.000,,,,1570000.000
OtherSalesRevenueNet,,,,,-102000.000,,60000.000
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,,,221000.000,200000.000,191000.000,197000.000,353000.000
PaymentsForRepurchaseOfCommonStock,,,,,,,441000.000
PaymentsOfDividends,,,9378000.000,,,,10114000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1287000.000,,,,3843000.000
PaymentsToDevelopSoftware,,,2003000.000,,,,2016000.000
PaymentsToMinorityShareholders,,,41240000.000,,,,21011000.000
ProceedsFromRepaymentsOfShortTermDebt,,,-13000000.000,,,,-3000000.000
ProfitLoss,7565000.000,69539000.000,51356000.000,39286000.000,33023000.000,34675000.000,21074000.000
RelatedPartyTransactionAmountsOfTransaction,,,,,,,700000.000
RepaymentsOfLongTermDebt,,,1275000.000,,,,1350000.000
Revenues,181979000.000,215802000.000,192638000.000,174181000.000,164806000.000,170647000.000,147287000.000
SalesRevenueNet,181979000.000,215802000.000,192638000.000,174181000.000,164806000.000,170647000.000,147287000.000
ShareBasedCompensation,,,3102000.000,,,,3818000.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,3483000.000,,,,4460000.000
StockRepurchasedDuringPeriodValue,,,,,,,441000.000
TechnologyServicesRevenue,2772000.000,2545000.000,2081000.000,2212000.000,2931000.000,3128000.000,2779000.000
TradingGainsLosses,169792000.000,206832000.000,186289000.000,166547000.000,156706000.000,155923000.000,139574000.000
WeightedAverageNumberOfDilutedSharesOutstanding,34529349.000,34738733.000,38489489.000,38230684.000,38351465.000,-76532547.000,40398381.000
WeightedAverageNumberOfSharesOutstandingBasic,34305052.000,34305052.000,38210209.000,38230684.000,38351465.000,-76253267.000,40398381.000
