,2012-09-30,2014-09-30,2015-09-30
GainLossOnInvestments,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-30061.000,4373.000,-1725.000
InterestExpense,3098.000,3136.000,3136.000
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,3098.000,3136.000,
NetCashProvidedByUsedInFinancingActivities,,1600.000,3136.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1600.000,3136.000
NetCashProvidedByUsedInOperatingActivities,-60122.000,-1600.000,-3136.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-60122.000,-1600.000,-3136.000
NetIncomeLoss,-33159.000,-10209.000,-8936.000
OperatingExpenses,-33159.000,-9109.000,-8936.000
OperatingIncomeLoss,33159.000,10209.000,-8936.000
ProceedsFromContributionsFromParent,,,3136.000
ProceedsFromIssuanceOfWarrants,0.000,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,1600.000,7525.000
ProfessionalFees,30061.000,7073.000,5800.000
StockIssuedDuringPeriodValueStockDividend,0.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,-0.000,0.000,0.000
WeightedAverageNumberOfSharesOutstandingBasic,35600000.000,35600000.000,35600000.000
