,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,42721000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,7229000.000,2853000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,1138000.000,,
AllocatedShareBasedCompensationExpense,8458000.000,,
AmortizationOfDebtDiscountPremium,3046000.000,9105000.000,21596000.000
AmortizationOfFinancingCosts,5596000.000,9271000.000,14513000.000
AmortizationOfLeasedAsset,,,167000.000
AssetImpairmentCharges,2600000.000,3100000.000,
AssetManagementCosts,16097000.000,18843000.000,
BusinessCombinationAcquisitionRelatedCosts,,11852000.000,29496000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,130585000.000,-87713000.000,-52993000.000
CommonStockDividendsPerShareDeclared,,0.660,0.880
ComprehensiveIncomeNetOfTax,-43600000.000,-44493000.000,-55281000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,165000.000,336000.000,-3578000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-43765000.000,-44157000.000,-58859000.000
ConversionOfStockAmountConverted1,42721000.000,,
CurrentFederalStateAndLocalTaxExpenseBenefit,,,736000.000
CurrentFederalTaxExpenseBenefit,,,144000.000
CurrentStateAndLocalTaxExpenseBenefit,,,592000.000
DebtInstrumentPeriodicPaymentPrincipal,2000000.000,,
Depreciation,41900000.000,,
DepreciationAndAmortization,41872000.000,80080000.000,178763000.000
DerivativeGainLossOnDerivativeNet,,-319000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-3000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-103000.000,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,31252000.000,45493000.000,83451000.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,5131000.000
DividendsCommonStock,10949000.000,25510000.000,95381000.000
EarningsPerShareBasicAndDiluted,-1.130,-1.170,-0.800
EquityMethodInvestmentDividendsOrDistributions,,,738000.000
FairValueInputsDiscountRate,0.150,,
GainLossOnSaleOfBusiness,,,13789000.000
GainLossOnSaleOfDerivatives,-706000.000,,
GainsLossesOnSalesOfInvestmentRealEstate,-224000.000,4151000.000,4673000.000
GeneralAndAdministrativeExpense,19307000.000,16436000.000,54332000.000
