,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,43582000.000,,,,45836000.000,,,,37503000.000,,,,35120000.000,,,,35943000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2746000.000,4665000.000,1347000.000,1560000.000,2171000.000,2449000.000,1895000.000,2239000.000,271000.000,155000.000,-383000.000,78000.000,770000.000,635000.000,930000.000,1372000.000,122000.000,1395000.000,-133000.000,1841000.000,2918000.000,2639000.000,-2713000.000,-2051000.000,-1125000.000
AdditionalPaidInCapitalCommonStock,290975000.000,284974000.000,279473000.000,280139000.000,367938000.000,369904000.000,372168000.000,373492000.000,373378000.000,375563000.000,377657000.000,379578000.000,381808000.000,383779000.000,386549000.000,568396000.000,571083000.000,573929000.000,576753000.000,578050000.000,580386000.000,583800000.000,589408000.000,592159000.000,595730000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,564221000.000,800208000.000,511166000.000,639096000.000,607996000.000,874866000.000,799704000.000,862907000.000,1171623000.000,1217305000.000,1152916000.000,1439904000.000,1201632000.000,1333337000.000,1134318000.000,833682000.000,830195000.000,1151682000.000
Assets,2963882000.000,3235278000.000,3180578000.000,3041112000.000,3692856000.000,3636033000.000,3663058000.000,3373636000.000,3594484000.000,3383607000.000,3525232000.000,3603588000.000,3951244000.000,3950524000.000,4164114000.000,6512508000.000,6669624000.000,6878843000.000,7691940000.000,7562126000.000,8057005000.000,8440010000.000,8362255000.000,8436542000.000,8970375000.000
AssetsFairValueDisclosure,,,,,903000.000,690000.000,3078000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,2062000.000,2045000.000,2123000.000,2523000.000,1751000.000,2566000.000,1652000.000,3219000.000,4702000.000,4300000.000,805000.000,829000.000,1140000.000
AvailableForSaleSecurities,683849000.000,655925000.000,433745000.000,411515000.000,,,,,,264657000.000,248012000.000,236062000.000,224184000.000,211364000.000,199699000.000,290615000.000,314040000.000,318219000.000,311708000.000,320866000.000,325042000.000,433603000.000,354515000.000,381831000.000,397957000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,877000.000,1066000.000,691000.000,411000.000,1564000.000,418000.000,1857000.000,385000.000,208000.000,236000.000,4982000.000,3988000.000,2872000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,464142000.000,312974000.000,284088000.000,311989000.000,287416000.000,264418000.000,248602000.000,235942000.000,222999000.000,210385000.000,198267000.000,288503000.000,313853000.000,316071000.000,311913000.000,318032000.000,320548000.000,429539000.000,358692000.000,384990000.000,399689000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,866000.000,1043000.000,639000.000,152000.000,262000.000,138000.000,283000.000,211000.000,135000.000,159000.000,205000.000,204000.000,301000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,877000.000,1066000.000,691000.000,411000.000,1564000.000,418000.000,1857000.000,385000.000,208000.000,236000.000,4982000.000,3988000.000,2872000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,50165000.000,106713000.000,90941000.000,104216000.000,93964000.000,75249000.000,71561000.000,71531000.000,72655000.000,176583000.000,72336000.000,205821000.000,58951000.000,21455000.000,38340000.000,290160000.000,295841000.000,287210000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,11000.000,23000.000,52000.000,259000.000,1302000.000,280000.000,1574000.000,174000.000,73000.000,77000.000,4777000.000,3784000.000,2571000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,44869000.000,101847000.000,86469000.000,97436000.000,88402000.000,10289000.000,10716000.000,16033000.000,56717000.000,160207000.000,57358000.000,188355000.000,31146000.000,12461000.000,26274000.000,276583000.000,283894000.000,274033000.000
