,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AcquisitionCosts,,,,,0.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,1199000.000,,
AmortizationOfAcquisitionCosts,3859000.000,,,,,,,,
AmortizationOfFinancingCosts,,,4277000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1100000.000,1.000,,1.000,,1.000
AssetRetirementObligationAccretionExpense,,,1307000.000,,,,1114000.000,,
CargoAndFreightRevenue,23855000.000,12283000.000,22222000.000,17730000.000,23469000.000,17755000.000,17372000.000,9626000.000,6824000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-30326000.000,,,,-29501000.000,,
CoalProductsAndServicesRevenue,328182000.000,291575000.000,279763000.000,259628000.000,264633000.000,214409000.000,175933000.000,150525000.000,143338000.000
ComprehensiveIncomeNetOfTax,,,-14437000.000,-24542000.000,-19330000.000,-88655000.000,-40560000.000,54185000.000,-23956000.000
CostOfCoalProductsAndServices,264108000.000,245240000.000,236889000.000,224314000.000,244365000.000,206113000.000,163383000.000,142572000.000,138897000.000
CostOfRevenue,316173000.000,288757000.000,289231000.000,274558000.000,303352000.000,257495000.000,209292000.000,181866000.000,174241000.000
DefinedBenefitPlanActuarialGainLoss,,,,-835000.000,-836000.000,,-1019000.000,-1019000.000,-1019000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,1049000.000,1049000.000,,1167000.000,1167000.000,1167000.000
DefinedBenefitPlanInterestCost,,,,886000.000,885000.000,,912000.000,912000.000,912000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,672000.000,672000.000,,764000.000,764000.000,764000.000
DepreciationAndAmortization,,,30120000.000,,,,28537000.000,,
DepreciationDepletionAndAmortization,28210000.000,31234000.000,30120000.000,32514000.000,35518000.000,33627000.000,28537000.000,29668000.000,28520000.000
EarningsPerShareBasic,0.020,-0.110,-0.450,-0.740,-0.590,-2.210,-1.210,1.460,-0.730
EarningsPerShareDiluted,0.020,-0.110,-0.450,-0.740,-0.590,-2.210,-1.210,1.160,-0.730
GainLossOnSaleOfPropertyPlantEquipment,,,-126000.000,,,,-11000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,-101210000.000,-23889000.000
GrossProfit,35864000.000,15101000.000,12754000.000,2800000.000,-15250000.000,-25331000.000,-15987000.000,-21715000.000,-24079000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1156000.000,-14014000.000,-15640000.000,-25732000.000,-20527000.000,-76588000.000,-42183000.000,53670000.000,-25322000.000
IncomeTaxExpenseBenefit,367000.000,-10282000.000,19000.000,31000.000,25000.000,344000.000,-67000.000,1041000.000,190000.000
IncomeTaxReconciliationOtherAdjustments,,,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,-31558000.000,,,,-16350000.000,,
IncreaseDecreaseInAccountsReceivable,,,-1063000.000,,,,10792000.000,,
IncreaseDecreaseInAccruedLiabilities,,,1930000.000,,,,4703000.000,,
IncreaseDecreaseInAccruedSalaries,,,-1970000.000,,,,1412000.000,,
IncreaseDecreaseInAccruedTaxesPayable,,,-416000.000,,,,1617000.000,,
IncreaseDecreaseInAssetRetirementObligations,,,-218000.000,,,,-88000.000,,
IncreaseDecreaseInInventories,,,-1940000.000,,,,-21678000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-947000.000,,,,1168000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-79000.000,,,,-1000.000,,
IncreaseDecreaseInPensionAndPostretirementObligations,,,151000.000,,,,-488000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,4269000.000,,,,2355000.000,,
IncreaseDecreaseInRestrictedCash,,,-69000.000,,,,-123000.000,,
