,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,27000000.000,20400000.000,26200000.000,24200000.000,23300000.000,22900000.000,32600000.000,31800000.000,32200000.000,37100000.000,37600000.000,32400000.000,35600000.000,30100000.000,35500000.000,28800000.000,27300000.000,30100000.000,35200000.000,31600000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,,,,156300000.000,,,,147200000.000,,,,95800000.000,,,,106100000.000,
AccountsReceivableNetCurrent,,,,,,,36500000.000,,,,33100000.000,,,,38600000.000,,,,32100000.000,
AccruedIncomeTaxesCurrent,4700000.000,,,,,,,12800000.000,5800000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,394800000.000,,,,374100000.000,,,,415600000.000,,,,443800000.000,,,,523300000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,46200000.000,46400000.000,45500000.000,,29100000.000,28400000.000,28000000.000,-44400000.000,43900000.000,43100000.000,-42200000.000,-45300000.000,-44300000.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-46900000.000,-45900000.000,-47200000.000,-46200000.000,-46400000.000,-45500000.000,-30100000.000,-29100000.000,-28400000.000,-28000000.000,-44400000.000,-43900000.000,-43100000.000,-42200000.000,-45300000.000,-44300000.000,-44800000.000,-43800000.000,-43200000.000,-42500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,1600000.000,,,,1300000.000,,,,1700000.000,,,,1700000.000,,,,1000000.000,
Assets,1424900000.000,1438400000.000,1437300000.000,1490000000.000,1518200000.000,1845200000.000,2285200000.000,2295500000.000,2283700000.000,2295200000.000,2329900000.000,2288200000.000,2269600000.000,2245500000.000,2243500000.000,2319000000.000,2239200000.000,2224200000.000,2156300000.000,2160600000.000
AssetsCurrent,83800000.000,70400000.000,63400000.000,74600000.000,71100000.000,149700000.000,171400000.000,190100000.000,183800000.000,175000000.000,175900000.000,179200000.000,183300000.000,152900000.000,152500000.000,157900000.000,143200000.000,144600000.000,138300000.000,130600000.000
BankOverdrafts,,,2200000.000,,,,,,,,3000000.000,,,,0.000,,,,0.000,
BillingsInExcessOfCostCurrent,,,,,,,4400000.000,4200000.000,4300000.000,3800000.000,3600000.000,2100000.000,1800000.000,1900000.000,2600000.000,2600000.000,3200000.000,2700000.000,3500000.000,2700000.000
CashAndCashEquivalentsAtCarryingValue,2500000.000,4100000.000,1100000.000,1200000.000,700000.000,4100000.000,3300000.000,5500000.000,6200000.000,9200000.000,2800000.000,3400000.000,2300000.000,4100000.000,1300000.000,3500000.000,6400000.000,5800000.000,2200000.000,15300000.000
CommonStockNoParValue,,,0.000,,,,0.000,,,,,,,,0.000,,,,0.000,
