,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,715000.000,1062000.000,1215000.000,1237000.000,1762000.000,1637000.000,1370000.000,2621000.000,2438000.000,3223000.000,3657000.000,4318000.000,4085000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,2092000.000,,,,2113000.000,
AccruedLiabilitiesAndOtherLiabilities,1947000.000,2808000.000,3812000.000,3845000.000,4255000.000,7344000.000,7991000.000,6376000.000,4898000.000,6090000.000,6160000.000,5726000.000,6262000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,867000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,3058000.000,,,,2916000.000,,,,3756000.000,
AdditionalPaidInCapitalCommonStock,225595000.000,228007000.000,229632000.000,231741000.000,234214000.000,282342000.000,284886000.000,287263000.000,290114000.000,292524000.000,294864000.000,296962000.000,299044000.000
Assets,135873000.000,124153000.000,116032000.000,103605000.000,92746000.000,127662000.000,113641000.000,100023000.000,85544000.000,74333000.000,62949000.000,51252000.000,39436000.000
AssetsCurrent,134698000.000,101274000.000,93746000.000,97316000.000,89086000.000,96741000.000,95709000.000,96141000.000,81812000.000,70672000.000,59382000.000,47826000.000,36203000.000
AssetsFairValueDisclosure,,,,94361000.000,84399000.000,115124000.000,100177000.000,85177000.000,68758000.000,68886000.000,53952000.000,38973000.000,26961000.000
AssetsNoncurrent,1175000.000,22879000.000,22286000.000,6289000.000,3660000.000,30921000.000,17932000.000,3882000.000,3732000.000,3661000.000,3567000.000,3426000.000,3233000.000
CashAndCashEquivalentsAtCarryingValue,133792000.000,77732000.000,31815000.000,26067000.000,22635000.000,25908000.000,52943000.000,56058000.000,27614000.000,29187000.000,32544000.000,20865000.000,22873000.000
CashAndCashEquivalentsFairValueDisclosure,,,,20425000.000,,,,,,,,,
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,57500000.000,,
CertificatesOfDepositAtCarryingValue,,,,,,264000.000,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,87901.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,61694.000,,,,429821.000,,,,284620.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
