,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,41422.000,26730.000,1329.000,108727.000,240269.000,59509.000,176803.000,74662.000
AccountsPayableCurrent,8679.000,1799.000,22539.000,35245.000,55858.000,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,6000.000,520.000,,,,,
AccountsReceivableNetCurrent,0.000,0.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1271.000,,1420.000,1420.000,1433.000,37.000,1926.000,4652.000,9454.000,14256.000,19058.000
AdditionalPaidInCapital,191621.000,198381.000,200071.000,201761.000,203451.000,253493.000,255990.000,318527.000,3017104.000,4064896.000,4540238.000,4735191.000,5894421.000
Assets,58190.000,24684.000,7052.000,1096.000,675.000,59477.000,11882.000,6456.000,48722.000,79012.000,170306.000,72014.000,49536.000
AssetsCurrent,56159.000,22803.000,5323.000,1096.000,675.000,50336.000,1605.000,300.000,300.000,834.000,77080.000,198.000,73.000
CashAndCashEquivalentsAtCarryingValue,56159.000,22803.000,5323.000,1096.000,375.000,50036.000,,,,834.000,77080.000,198.000,73.000
CashEquivalentsAtCarryingValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashFDICInsuredAmount,,,,,0.000,0.000,,,,,,,
CommitmentsAndContingencies,,0.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,7040000.000,7040000.000,7040000.000,7040000.000,7040000.000,7090000.000,7115000.000,711500.000,178211500.000,180511500.000,186963310.000,207431937.000,365114744.000
CommonStockSharesOutstanding,7040000.000,7040000.000,7040000.000,7040000.000,7040000.000,7040000.000,7115000.000,711500.000,125000000.000,180511500.000,186963310.000,207431937.000,365114744.000
CommonStockValue,704.000,704.000,704.000,704.000,704.000,709.000,712.000,71.000,17821.000,18051.000,18696.000,20743.000,36511.000
ConvertibleLongTermNotesPayable,,,,,,52500.000,52500.000,,,,,,
ConvertibleNotesPayable,,,,,,,,52500.000,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,26342.000,22500.000,101370.000,239351.000,434501.000,438475.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,50000.000,50000.000,50000.000,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,0.000,,,,,
DebtInstrumentFairValue,,,,,,,,,,207232.000,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,0.030,0.030,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.030,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,52500.000,,850758.000,8500.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,297400.000,426601.000,438475.000
DeferredRentCredit,,,,,,,,,,39995.000,37370.000,37370.000,
DeferredRentCreditCurrent,,,,,,,,,2803.000,1606.000,408.000,1606.000,
DeferredRentCreditNoncurrent,,,,,,,,,39817.000,38389.000,36962.000,35764.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,95740.000,,,,-512791.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,95740.000,,,,512791.000,,,
DerivativeLiabilities,,,,,,,,52425892.000,,12136192.000,1731100.000,2033100.000,1059452.000
DerivativeLiabilitiesCurrent,,,,,,,,52425892.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,236614.000,259338.000,288747.000,330150.000,52766325.000,3758478.000,,,,
DueToRelatedPartiesCurrent,,,,,,,,,598328.000,26544.000,2000.000,4379.000,4379.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,2000.000,,
InterestPayableCurrent,,,,,,,,793.000,,1845.000,4589.000,4589.000,28435.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,1845.000,,,
Liabilities,8679.000,1799.000,22539.000,35245.000,,94022.000,85330.000,52454183.000,772275.000,13499903.000,3027316.000,3636138.000,2558800.000
LiabilitiesAndStockholdersEquity,58190.000,24684.000,7052.000,1096.000,675.000,59477.000,11882.000,6456.000,48722.000,79012.000,170306.000,72014.000,49536.000
LiabilitiesCurrent,8679.000,1799.000,22539.000,35245.000,55858.000,41522.000,32830.000,52454183.000,732458.000,13461514.000,2990354.000,3600374.000,2558800.000
LiabilitiesNoncurrent,,,,,,,,,39817.000,38389.000,36962.000,,
NotesAndLoansReceivableNetCurrent,,,,,300.000,300.000,300.000,300.000,300.000,,,,
NotesPayableCurrent,,,,,,100.000,100.000,100.000,100.000,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,213088.000,212797.000,212797.000,212797.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,639993.000,586785.000,546879.000,506973.000,493671.000
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,,,,,14535.000,14535.000,14535.000,14535.000,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,172826.000,172826.000,174002.000,174002.000,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,,154856.000,154856.000,154821.000,154821.000,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,,151454.000,151454.000,150313.000,150313.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,146322.000,93114.000,53208.000,13302.000,
OperatingLossCarryforwards,,,,,,274898.000,,,,,,,
OtherAssetsCurrent,,,,,,,9822.000,5725.000,29070.000,31612.000,51462.000,34854.000,17303.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,,,,,,,,,,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,,,,,,,,,,,
PreferredStockValue,0.000,0.000,,,,,,,,,,,
PrepaidExpenseCurrent,,,,,,,1305.000,,,,,,
PrepaidExpenseCurrentAndNoncurrent,,,,,,,2389.000,,,,,,
PrepaidRent,,,,,,,,,14535.000,14835.000,1533.000,,
PropertyPlantAndEquipmentGross,,,3000.000,,1420.000,1420.000,1420.000,,21278.000,51218.000,51218.000,51218.000,51218.000
PropertyPlantAndEquipmentNet,2031.000,1881.000,1729.000,,,,455.000,431.000,19352.000,46566.000,41764.000,36962.000,32160.000
ReceivablesFromCustomers,,,,,,100.000,,,,,,,
RetainedEarningsAccumulatedDeficit,-142814.000,-176200.000,-216262.000,,,,,,,-17503838.000,-7415944.000,-8310683.000,-8433946.000
SecurityDeposit,,,,,,,,,14535.000,14535.000,14535.000,,
SharePrice,,,,,,,0.100,1.000,1.000,1.000,,,
SharesIssued,,,,,,,,,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
SharesOutstanding,0.000,0.000,,,,,,,,,,,
StockholdersEquity,,,,,-55183.000,-34545.000,-73448.000,-52447727.000,-723553.000,-13420891.000,-2857010.000,-3564124.000,-2509264.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,49511.000,22885.000,-15487.000,-34149.000,,-34545.000,-73448.000,-52447727.000,-723553.000,-13420891.000,-2857010.000,-3564124.000,-2509264.000
UnearnedESOPShares,,,,,,,,,,,,9375.000,6250.000
