,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-15000.000,,,,-6000.000,,
DerivativeGainLossOnDerivativeNet,,,,,,17000.000,,
DerivativeGainOnDerivative,,,,,,68000.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,-17000.000,,
IncomeLossAttributableToParent,-11000.000,-15000.000,-13000.000,-69000.000,52000.000,8000.000,-39000.000,-55000.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,19000.000,,,,-1000.000,,
IncreaseDecreaseInAccruedLiabilities,,-8000.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,12000.000,,,,-4000.000,,
InterestExpense,1000.000,1000.000,1000.000,1000.000,1000.000,2000.000,2000.000,2000.000
NetCashProvidedByUsedInOperatingActivities,,-15000.000,,,,-6000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-15000.000,,,,-6000.000,,
NetIncomeLoss,-11000.000,-15000.000,-13000.000,-69000.000,52000.000,8000.000,-39000.000,-55000.000
NonoperatingIncomeExpense,-1000.000,-1000.000,-1000.000,-1000.000,67000.000,15000.000,-2000.000,-2000.000
OperatingExpenses,10000.000,14000.000,12000.000,68000.000,,,,
OperatingIncomeLoss,-10000.000,-14000.000,-12000.000,-68000.000,-15000.000,-7000.000,-37000.000,-53000.000
OtherSalesRevenueNet,,,,,,,,0.000
ProfitLoss,,-15000.000,,,,8000.000,,
SellingGeneralAndAdministrativeExpense,10000.000,14000.000,12000.000,68000.000,15000.000,7000.000,37000.000,53000.000
ShareBasedCompensation,,1000.000,,,,,,
UnrealizedGainLossOnDerivatives,,,,,,17000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,52519896.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,52519896.000,52519896.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,55208688.000
