,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,,,,,73279.000,,122804.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,,,,122804.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-1603206.000,,,,-1114607.000,,,,-1495805.000,,,,-1048695.000,,,,128081.000,,,,1630158.000
CostOfRevenue,1575624.000,848065.000,769685.000,607780.000,370415.000,518935.000,284337.000,365704.000,128780.000,331069.000,125012.000,230974.000,136061.000,264230.000,57391.000,275662.000,118954.000,242285.000,68225.000,62137.000,43919.000,282284.000,85363.000
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAdjustment,,,,,,,,,,,,,,,,,,,,,100000.000,,100000.000
Depreciation,,,,7237.000,7068.000,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DepreciationAndAmortization,,,6166.000,,,,6119.000,,,,0.000,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.060,-0.110,-0.100,-0.050,-0.100,-0.080,-0.110,-0.080,-0.100,-0.110,-0.050,-0.050,-0.060,-0.080,-0.010,-0.090,-0.020,-0.300,-0.440,-0.720,-0.200
EarningsPerShareDiluted,-0.090,-0.090,,,,,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.400,0.400,,0.400,,,,0.400,,,,,,,,,,,,
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,200000.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,,,,,0.000,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,,,,,0.014,,,,
FairValueAssumptionsWeightedAverageVolatilityRate,,,,,,,,,,,,,,,,,,,0.868,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,,,,-1254000.000,,-100000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,,,,,0.000,,
GeneralAndAdministrativeExpense,1480471.000,1438660.000,945362.000,1246233.000,1082644.000,567247.000,881778.000,672084.000,804907.000,1258128.000,1131419.000,1149420.000,783570.000,770526.000,931643.000,1108807.000,1067166.000,2242669.000,1096109.000,1112582.000,1106125.000,1875733.000,1208303.000
GrossProfit,716925.000,804473.000,487836.000,373236.000,220940.000,328769.000,231613.000,293155.000,40376.000,226320.000,129095.000,118157.000,139097.000,167573.000,66504.000,22500.000,115209.000,12026.000,98321.000,60240.000,39300.000,106151.000,50122.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-1314936.000,-1247648.000,,,,,,-1433922.000,-1655108.000,-761312.000,-966702.000,-1080324.000,-1481621.000,-174271.000,-1581934.000,-334705.000,-1297205.000,-1503517.000,-3209749.000,-1745308.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1161932.000,-1168785.000,-796534.000,-1314936.000,-1247648.000,-697957.000,-1278922.000,-1023844.000,-1319279.000,-1242916.000,-1433922.000,-1655108.000,-761312.000,-966702.000,-1080324.000,-1481621.000,-174271.000,-1581934.000,-334705.000,-1297205.000,-1503517.000,-3209749.000,-1745308.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-268122.000,,,,8396.000,,,,160113.000,,,,-66983.000,,,,505498.000,,,,78262.000
IncreaseDecreaseInAccountsReceivable,,,648043.000,,,,-183690.000,,,,81822.000,,,,-150703.000,,,,13822.000,,,,-300820.000
IncreaseDecreaseInDeferredCharges,,,,,,,,,,,,,,,,,,,95008.000,,,,42164.000
IncreaseDecreaseInDeferredRevenue,,,0.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,67901.000,,,,131779.000,,,,172937.000,,,,114310.000,,,,308438.000,,,,84134.000
