,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AmortizationOfIntangibleAssets,,,,2841.000,2785.000,63949.000,63754.000,64561.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-68218.000,,-451737.000,,,
ComprehensiveIncomeNetOfTax,8852917.000,1501915.000,2665941.000,3018996.000,-968508.000,15718.000,4834957.000,2596954.000
ConcentrationRiskPercentage1,,,,,,0.767,0.831,
CostOfGoodsSoldDirectLabor,,,,78806.000,85967.000,246192.000,120856.000,140042.000
CostOfRevenue,3032705.000,1273984.000,1339336.000,1898626.000,807297.000,3173506.000,704206.000,700978.000
DefinedContributionPlanCostRecognized,,,,146973.000,181009.000,155843.000,108308.000,114170.000
Depreciation,,,,282080.000,192345.000,226632.000,168201.000,185040.000
DepreciationDepletionAndAmortization,,,112853.000,,225500.000,,,
EarningsPerShareBasic,0.220,0.020,0.060,0.090,-0.040,-0.040,0.110,0.060
EarningsPerShareDiluted,0.210,0.020,0.060,0.090,-0.040,-0.040,0.110,0.060
EffectOfExchangeRateOnCashAndCashEquivalents,,,-17742.000,,-33432.000,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.250,0.250,0.250,0.250,-0.500
EntityWideRevenueMajorCustomerPercentage,,,,0.908,0.699,,,
EquipmentExpense,,,,1819820.000,721330.000,2927314.000,583350.000,560936.000
ExciseAndSalesTaxes,182131.000,169089.000,116551.000,168007.000,39850.000,133230.000,105292.000,87725.000
GeneralAndAdministrativeExpense,1292934.000,2109943.000,1160671.000,2087644.000,1328315.000,3371035.000,933426.000,2368259.000
GrossProfit,5901665.000,4322254.000,5342326.000,6982253.000,235853.000,3007244.000,5433480.000,5792804.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,4445489.000,-870317.000,-1349928.000,4994269.000,4094852.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,8512418.000,1133649.000,2527061.000,3698285.000,-1621357.000,-1540893.000,4685565.000,2542594.000
IncomeTaxExpenseBenefit,550637.000,302582.000,320572.000,516246.000,-168916.000,-142306.000,574035.000,415835.000
IncomeTaxReconciliationDeductions,,,,,89652.000,102234.000,58548.000,330821.000
IncomeTaxReconciliationDeductionsOther,,,,,0.000,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,1111373.000,-217579.000,-337482.000,1248567.000,1023713.000
IncomeTaxReconciliationNondeductibleExpense,,,,63665.000,59051.000,65453.000,18461.000,-76737.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,-2637.000,,,0.000,
IncomeTaxReconciliationTaxExemptIncome,,,,656155.000,-79264.000,-231957.000,634445.000,320794.000
IncomeTaxesPaid,,,320572.000,,138923.000,,,
IncreaseDecreaseInAccountsPayable,,,-1059130.000,,37012.000,,,
IncreaseDecreaseInAccountsReceivable,,,855358.000,,-4040052.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,68388.000,,380643.000,,,
IncreaseDecreaseInAccruedTaxesPayable,,,-998076.000,,-1575752.000,,,
IncreaseDecreaseInDepositsOutstanding,,,-1429898.000,,4063174.000,,,
IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,,,-185315.000,,25083.000,,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,,-12054.000,,-100199.000,,,
IncreaseDecreaseInInventories,,,925047.000,,362867.000,,,
IncreaseDecreaseInOtherCurrentAssets,,,1774648.000,,-18304.000,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,168916.000,,,
IncreaseDecreaseInPrepaidExpense,,,1832754.000,,-50796.000,,,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,,,0.000,0.000,0.000,0.000,0.000
InterestExpense,17644.000,334.000,179009.000,297059.000,223681.000,392585.000,301172.000,380323.000
InterestPaid,,,179009.000,,199374.000,,,
InvestmentIncomeInterest,59538.000,29533.000,55632.000,58734.000,1701.000,940.000,609.000,613.000
NetCashProvidedByUsedInFinancingActivities,,,3601015.000,,4197012.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,3601015.000,,4197012.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-2158145.000,,-1657225.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2158145.000,,-1657225.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-1493346.000,,-2958092.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1493346.000,,-2958092.000,,,
NetIncomeLoss,7961781.000,831067.000,2206489.000,3182039.000,-1452441.000,-1398587.000,4111530.000,2126759.000
NonoperatingIncomeExpense,,,-78710.000,,,,,
OperatingExpenses,2131033.000,3201019.000,2736555.000,3267878.000,2392630.000,4230064.000,717725.000,4215403.000
OperatingIncomeLoss,3770632.000,1121235.000,2605771.000,3714375.000,-2156777.000,-1222820.000,4715755.000,1577401.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,891136.000,670848.000,459452.000,,,,,
