,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,6401.000
CostOfRevenue,31460.000
CurrentFederalTaxExpenseBenefit,0.000
CurrentIncomeTaxExpenseBenefit,0.000
Depreciation,1300.000
DepreciationDepletionAndAmortization,1300.000
EarningsPerShareBasicAndDiluted,-0.010
GeneralAndAdministrativeExpense,85099.000
GrossProfit,92559.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-34999.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,5250.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4710.000
IncreaseDecreaseInAccountsReceivable,10500.000
IncreaseDecreaseInDueFromRelatedParties,-39250.000
IncreaseDecreaseInPrepaidExpense,-5000.000
InterestPaid,0.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,6401.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6401.000
NetIncomeLoss,-34999.000
OperatingExpenses,127558.000
OperatingIncomeLoss,-34999.000
OtherCostAndExpenseOperating,31200.000
PaymentsToAcquireFurnitureAndFixtures,0.000
ReimbursementRevenue,1191.000
RelatedPartyCosts,74850.000
Revenues,167669.000
SalesRevenueNet,167669.000
SalesRevenueServicesGross,166478.000
SellingAndMarketingExpense,11259.000
ShareBasedCompensation,1640.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4096666.000
