,2011-06-30,2011-09-30,2012-03-31,2012-09-30
AdjustmentForAmortization,,,1738.000,
CostsAndExpenses,41571.000,26184.000,54000.000,107812.000
DividendsPreferredStockStock,,,,76410.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.080,-0.010
EffectiveIncomeTaxRateContinuingOperations,,,,0.230
ForeignCurrencyTransactionLossBeforeTax,,151.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-13892.000,
IncreaseDecreaseInPrepaidExpense,,,127500.000,
InterestExpense,,19768.000,2846.000,6032.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,177500.000,
NetCashProvidedByUsedInFinancingActivities,,,19000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,19000.000,
NetCashProvidedByUsedInOperatingActivities,,,-19000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-19000.000,
NetIncomeLoss,-49907.000,-46103.000,-56846.000,-113844.000
NonoperatingIncomeExpense,-14717.000,,,
OperatingIncomeLoss,-35190.000,-26184.000,-54000.000,-107812.000
OtherCostAndExpenseOperating,5089.000,2.000,,758.000
PreferredStockDividendsShares,,,,145.000
ProceedsFromRelatedPartyDebt,,,19000.000,
ProfessionalFees,10452.000,10807.000,4000.000,33200.000
ResearchAndDevelopmentExpense,26030.000,,,
Revenues,6381.000,,,
SalesRevenueNet,6381.000,,,
SponsorFees,,,50000.000,71554.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,8600.000,
StockIssuedDuringPeriodValueNewIssues,,,,8700.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,177500.000,
TravelAndEntertainmentExpense,,,,2300.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,22161278.000
