,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AmortizationOfDebtDiscountPremium,,79164.000,,,
AmortizationOfFinancingCosts,,282663.000,,,
CapitalExpendituresIncurredButNotYetPaid,,22647.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3198948.000,,,
CostOfServicesOilAndGas,16343133.000,27531714.000,28194009.000,34505913.000,37491592.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,0.000,,,
DefinedBenefitPlanContributionsByEmployer,,25469.000,124377.000,157512.000,151908.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.060,0.060,,
DepreciationDepletionAndAmortization,2134227.000,2700820.000,3018654.000,3536235.000,4123983.000
IncomeLossFromContinuingOperations,1494664.000,4124900.000,4574978.000,8498159.000,6621767.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5243597.000,481507.000,289482.000,4215668.000,1044558.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,,
IncreaseDecreaseInAccountsPayable,,4523168.000,,,
IncreaseDecreaseInAccountsReceivable,,11235062.000,,,
IncreaseDecreaseInAccruedLiabilities,,1339241.000,,,
IncreaseDecreaseInInventories,,-426375.000,,,
IncreaseDecreaseInOtherAccruedLiabilities,,-1363302.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,1924997.000,,,
IncreaseDecreaseInRestrictedCash,,5.000,,,
InterestCostsCapitalized,50029.000,,,153089.000,
InterestIncomeExpenseNet,-6738261.000,-3798839.000,-4357930.000,-4324126.000,-5453440.000
InterestPaid,,4979211.000,,,
LiabilitiesAssumed1,,0.000,,,
LineOfCreditFacilityInterestRateDuringPeriod,,,0.034,,
LongTermPurchaseCommitmentAmount,,1100000.000,1100000.000,,
NetCashProvidedByUsedInFinancingActivities,,1650143.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1650143.000,,,
NetCashProvidedByUsedInInvestingActivities,,-197919.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-197919.000,,,
NetCashProvidedByUsedInOperatingActivities,,-4651172.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-4651172.000,,,
NetIncomeLoss,-5243597.000,481507.000,289482.000,4215668.000,1044558.000
OtherCostAndExpenseOperating,0.000,0.000,,,
OtherNonoperatingIncomeExpense,,155446.000,72434.000,41635.000,-123769.000
PaymentsOfFinancingCosts,,23382.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,197919.000,,,
ProceedsFromIssuanceOfLongTermDebt,,0.000,,,
ProceedsFromNotesPayable,,1748721.000,,,
RepaymentsOfLongTermDebt,,75191.000,,,
RevenueOilAndGasServices,21445664.000,35756978.000,39296318.000,48037776.000,51221030.000
SellingGeneralAndAdministrativeExpense,1473640.000,1399544.000,3508677.000,1497469.000,2983688.000
ShareBasedCompensation,,39251.000,,,
