,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,,79052000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,36342000.000,28441000.000,41261000.000,52762000.000,63727000.000
AmortizationOfIntangibleAssets,,,,,4000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-577133000.000,-290861000.000,710829000.000,-17392000.000,340288000.000
CommonStockDividendsPerShareDeclared,2.310,,3.150,2.100,2.250
ComprehensiveIncomeNetOfTax,107946000.000,222624000.000,126335000.000,71203000.000,197714000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,5990294000.000,2049376000.000,-1605001000.000,375815000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,6673277000.000,6212918000.000,2175711000.000,-1533798000.000,573529000.000
CostsAndExpenses,790603000.000,1107062000.000,947477000.000,940908000.000,789336000.000
CurrentFederalTaxExpenseBenefit,11232000.000,5516000.000,4128000.000,1478000.000,10268000.000
CurrentForeignTaxExpenseBenefit,3351000.000,3195000.000,2245000.000,2621000.000,1436000.000
CurrentIncomeTaxExpenseBenefit,18320000.000,13859000.000,6001000.000,5749000.000,17858000.000
CurrentStateAndLocalTaxExpenseBenefit,3737000.000,5148000.000,-372000.000,1650000.000,6154000.000
DeferredFederalIncomeTaxExpenseBenefit,7432000.000,11253000.000,12544000.000,11306000.000,23835000.000
DeferredForeignIncomeTaxExpenseBenefit,,,-1845000.000,-292000.000,-1284000.000
DeferredIncomeTaxExpenseBenefit,12538000.000,12373000.000,12535000.000,11800000.000,24661000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,5106000.000,1120000.000,1836000.000,786000.000,2110000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,6400000.000,6000000.000,7800000.000,9100000.000,8800000.000
DepreciationDepletionAndAmortization,7397000.000,7119000.000,8003000.000,14022000.000,16222000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,-4216000.000
DividendsCommonStockCash,424067000.000,781909000.000,590982000.000,382099000.000,404551000.000
EarningsPerShareBasicAndDiluted,3.830,6.350,2.970,1.450,3.110
EffectOfExchangeRateOnCashAndCashEquivalents,3240000.000,3700000.000,-15242000.000,-12804000.000,-6546000.000
EffectiveIncomeTaxRateContinuingOperations,0.005,0.004,0.008,-0.012,0.070
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.001,0.000,0.000,-0.001,0.009
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.000,0.000,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.001,-0.000,-0.001,0.000,0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.001,0.001,0.001,-0.002,0.013
EquityMethodInvestmentDividendsOrDistributions,,37706000.000,45817000.000,50252000.000,121421000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,5178686000.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,2291318000.000,-94884000.000,
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInInvestmentIncome,-1520932000.000,-1574952000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,7150411000.000,7247709000.000,9273456000.000,7042682000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSales,5397631000.000,6991638000.000,5987337000.000,6048423000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersIntoLevel3,1998203000.000,1150232000.000,2673097000.000,1341462000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersOutOfLevel3,1550325000.000,2242347000.000,3168546000.000,1979216000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,17100000.000,,,
FederalIncomeTaxExpenseBenefitContinuingOperations,18664000.000,16769000.000,16672000.000,12784000.000,34103000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,3351000.000,3195000.000,400000.000,2329000.000,152000.000
GainLossRelatedToLitigationSettlement,0.000,0.000,,,
GeneralAndAdministrativeExpense,,,,110677000.000,145430000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,6710286000.000,6233758000.000,2195174000.000,-1518108000.000,623712000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,6703275000.000,6236964000.000,2194088000.000,-1515413000.000,608622000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-7011000.000,3206000.000,-1086000.000,2695000.000,-15090000.000
IncomeLossFromEquityMethodInvestments,25382000.000,56027000.000,,,
IncomeTaxExpenseBenefit,30858000.000,26232000.000,18536000.000,17549000.000,42519000.000
IncomeTaxReconciliationTaxContingenciesOther,,,5600000.000,5000000.000,5800000.000
IncomeTaxesPaid,18524000.000,15526000.000,7947000.000,5586000.000,15178000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,45077000.000,65312000.000,43661000.000,-26537000.000,
IncreaseDecreaseInDeferredIncomeTaxes,,,-15255000.000,-10645000.000,
IncreaseDecreaseInDueToRelatedParties,-21952000.000,-8638000.000,-12908000.000,-3857000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,24948000.000,
IncreaseDecreaseInOtherOperatingAssets,454325000.000,-109720000.000,62883000.000,-34349000.000,
IncrementalCommonSharesAttributableToContingentlyIssuableShares,,112584211.000,,,
InterestExpense,45773000.000,61160000.000,129942000.000,216799000.000,120610000.000
InterestIncomeExpenseNet,,-61160000.000,-129942000.000,-216799000.000,-120610000.000
InterestIncomeRelatedParty,,,1440000.000,2144000.000,
InterestPaid,37738000.000,47360000.000,79222000.000,159460000.000,99740000.000
InvestmentAdvisoryFees,134568000.000,192605000.000,192055000.000,195308000.000,774587000.000
InvestmentIncomeInterestAndDividend,1966317000.000,1806361000.000,1902576000.000,1958802000.000,165066000.000
InvestmentIncomeNet,,,,51958000.000,199126000.000
InvestmentIncomeNonoperating,,,33695000.000,51958000.000,199126000.000
LaborAndRelatedExpense,588954000.000,876688000.000,651101000.000,632119000.000,621892000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,1.000,1.000,1.000
LossContingencyDamagesSoughtValue,800000000.000,800000000.000,,,
NetCashProvidedByUsedInFinancingActivities,-7592778000.000,-5312944000.000,5092336000.000,992269000.000,763327000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-7592778000.000,-5312944000.000,5092336000.000,992269000.000,763327000.000
NetCashProvidedByUsedInInvestingActivities,55047000.000,-417634000.000,-39729000.000,-53630000.000,-98587000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,55047000.000,-417634000.000,-39729000.000,-53630000.000,-98587000.000
NetCashProvidedByUsedInOperatingActivities,6957358000.000,5436017000.000,-4326536000.000,-943227000.000,-317906000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6957358000.000,5436017000.000,-4326536000.000,-943227000.000,-317906000.000
NetIncomeLoss,107810000.000,221998000.000,126283000.000,71349000.000,194705000.000
NetIncomeLossAttributableToNoncontrollingInterest,548265000.000,824795000.000,399379000.000,205372000.000,
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,6016342000.000,5163939000.000,,,
NetInvestmentIncome,,,33695000.000,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,961634000.000,0.000,34095000.000
NoncontrollingInterestIncreaseFromBusinessCombination,,,72195000.000,0.000,0.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,51525000.000,181539000.000,14388000.000
NonoperatingIncomeExpense,7348895000.000,7149104000.000,2947671000.000,-776410000.000,272212000.000
OccupancyNet,18084000.000,17878000.000,18040000.000,19305000.000,22637000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-333000.000,3732000.000,1852000.000,1374000.000,847000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,1193000.000,-1546000.000,-1693000.000,-2210000.000,6579000.000
OtherComprehensiveIncomeLossNetOfTax,860000.000,2186000.000,159000.000,-836000.000,7426000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,3732000.000,1852000.000,1374000.000,847000.000
OtherNoncashIncomeExpense,,,,,4688000.000
OtherNonoperatingIncomeExpense,7027000.000,409000.000,3018000.000,20006000.000,13490000.000
PartnersCapitalAccountContributions,,,65454000.000,6880000.000,
PaymentsForProceedsFromInvestments,,,-38341000.000,-57954000.000,-181769000.000
PaymentsForProceedsFromOtherInvestingActivities,-2113000.000,50000000.000,0.000,0.000,
PaymentsForRepurchaseOfPrivatePlacement,,,,3619000.000,
PaymentsOfDebtIssuanceCosts,2351000.000,0.000,2296000.000,0.000,
PaymentsOfDividendsCommonStock,66789000.000,160296000.000,131954000.000,99120000.000,
PaymentsOfDividendsMinorityInterest,357278000.000,621613000.000,418867000.000,273534000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,25637000.000,0.000,0.000
PaymentsToAcquireEquityMethodInvestments,16635000.000,59682000.000,,,
PaymentsToAcquireInvestments,,,68499000.000,82273000.000,113464000.000
PaymentsToAcquireMarketableSecurities,258922000.000,702456000.000,414970000.000,385642000.000,874480000.000
PaymentsToAcquirePropertyPlantAndEquipment,5218000.000,4609000.000,5005000.000,23724000.000,70430000.000
PaymentsToMinorityShareholders,322935000.000,420741000.000,298485000.000,237820000.000,
