,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,6272580.000,,,,6480498.000,,,,6898507.000,,,,7249841.000,,,,6338000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2620504.000,3338268.000,3598031.000,3592296.000,3557991.000,4238810.000,3697363.000,2915723.000,-354945.000,-256546.000,-1358205.000,-113075.000,1223481.000,648975.000,1412115.000,2239029.000,1054373.000,2038829.000,1397130.000,2754381.000,3460000.000,2860000.000,-866000.000,-495000.000,291000.000
AdditionalPaidInCapital,14660307.000,14660579.000,14660579.000,14661025.000,14661025.000,14661664.000,14661664.000,14662845.000,14662845.000,14663861.000,14663861.000,14664728.000,14664728.000,14665845.000,14665845.000,14667564.000,14667564.000,14669087.000,14669087.000,14670773.000,14671000.000,14674000.000,14674000.000,14695000.000,14713000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,17500000.000,,,,7500000.000,,,,,,,,,,,,,,
Assets,582329413.000,584705634.000,587044664.000,583800929.000,565012741.000,555247549.000,572447628.000,569155274.000,557493605.000,559366035.000,556234744.000,554886917.000,589772557.000,595169330.000,650199661.000,638148242.000,628548294.000,616092168.000,608665109.000,616675786.000,618053000.000,615314000.000,633119000.000,640540000.000,636678000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,14210362.000,,,,3288372.000,,,,3410498.000,,,,4814516.000,,,,2477000.000,,
AssetsFairValueDisclosureRecurring,,,,,,,178538525.000,,,,198478321.000,,,,207678994.000,,,,184110525.000,,,,191452000.000,,
AvailableForSaleSecurities,150931601.000,152507095.000,151955957.000,158864210.000,163544581.000,167728224.000,177607765.000,183198079.000,185518833.000,192430619.000,197079925.000,199687648.000,192871003.000,192149247.000,206461063.000,218186396.000,208280291.000,190035823.000,182929038.000,183785384.000,184873000.000,192081000.000,190205000.000,190157000.000,183975000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,4279000.000,5270000.000,4376000.000,1413000.000,1401000.000,1864000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,106000.000,28000.000,42000.000,2725000.000,2151000.000,1423000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,172005700.000,178780000.000,186057000.000,192820000.000,199137812.000,199860000.000,191018000.000,191166000.000,204321494.000,214794000.000,206683000.000,186945000.000,180812156.000,179612000.000,179631000.000,187747000.000,191517000.000,190907000.000,183534000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,50000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,2725000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,14075005.000,,,,118588443.000,,,,75236317.000,,,,62985744.000,,,,114773000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,,,,2675000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,14075005.000,,,,111031629.000,,,,17600012.000,,,,37678474.000,,,,113015000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,0.000,,,,7556814.000,,,,57636305.000,,,,25307270.000,,,,1758000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,26729021.000,,,,49127594.000,,,,48795493.000,,,,53752354.000,,,,51637000.000,,
