,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-244000.000
AdvertisingExpense,183000.000
AmortizationOfAcquisitionCosts,5009000.000
AssumedPremiumsEarned,1171000.000
AssumedPremiumsWritten,1195000.000
AvailableForSaleSecuritiesGrossRealizedGains,628000.000
AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,12000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,87984000.000
CededPremiumsEarned,2478000.000
CededPremiumsWritten,2478000.000
ComprehensiveIncomeNetOfTax,4814000.000
DeferredPolicyAcquisitionCostAmortizationExpense,5009000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,115000.000
Depreciation,124000.000
DirectPremiumsEarned,34116000.000
DirectPremiumsWritten,36380000.000
EarningsPerShareBasic,0.210
FeesAndCommissions,394000.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,616000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,7031000.000
IncomeTaxExpenseBenefit,2282000.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,34000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-399000.000
IncreaseDecreaseInDeferredIncomeTaxes,466000.000
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,5748000.000
IncreaseDecreaseInIncomeTaxesReceivable,-2753000.000
IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,-2136000.000
IncreaseDecreaseInOtherOperatingAssets,585000.000
IncreaseDecreaseInReceivables,1470000.000
IncreaseDecreaseInReinsurancePayables,51000.000
IncreaseDecreaseInReinsuranceRecoverable,1791000.000
IncreaseDecreaseInUnearnedPremiums,2289000.000
InvestmentIncomeInvestmentExpense,498000.000
InvestmentIncomeNet,1143000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,7516000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,14132000.000
LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,17721000.000
MultiemployerPlanContributionsByEmployer,154000.000
NetCashProvidedByUsedInFinancingActivities,90745000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,90745000.000
NetCashProvidedByUsedInInvestingActivities,-8925000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-8925000.000
NetCashProvidedByUsedInOperatingActivities,6164000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6164000.000
NetIncomeLoss,4689000.000
NetIncomeLossAttributableToNoncontrollingInterest,60000.000
NetInvestmentIncome,1641000.000
OperatingExpenses,27884000.000
OperatingLeasesRentExpenseNet,80000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,100000.000
OtherComprehensiveIncomeLossNetOfTax,65000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,65000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,-616000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,716000.000
OtherOperatingActivitiesCashFlowStatement,8000.000
OtherUnderwritingExpense,5154000.000
PaymentsForLossesAndLossAdjustmentExpense,21648000.000
PaymentsForProceedsFromOtherInvestingActivities,-2000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,14429000.000
PaymentsToAcquireAvailableForSaleSecuritiesEquity,825000.000
PaymentsToAcquirePropertyPlantAndEquipment,272000.000
PolicyholderBenefitsAndClaimsIncurredGross,19642000.000
PolicyholderBenefitsAndClaimsIncurredNet,17721000.000
PremiumsEarnedNet,32809000.000
PremiumsPercentageAssumedToNet,0.036
PremiumsWrittenNet,35097000.000
ProceedsFromIssuanceOfCommonStock,93145000.000
ProceedsFromRepaymentOfLoansByEmployeeStockOwnershipPlans,-2400000.000
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,5620000.000
ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,979000.000
ProfitLoss,4749000.000
RealizedInvestmentGainsLosses,616000.000
ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountAssumed,589000.000
ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountCeded,2510000.000
Revenues,34915000.000
SalesRevenueNet,32658000.000
StockIssuedDuringPeriodValueNewIssues,90745000.000
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersCurrentYearClaimsAndClaimsAdjustmentExpense,20520000.000
SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPriorYearClaimsAndClaimsAdjustmentExpense,-2799000.000
WeightedAverageNumberOfDilutedSharesOutstanding,22760000.000
