,2011-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdvertisingExpense,,2862000.000,2101000.000,966000.000,704000.000
AmortizationOfDebtDiscountPremium,-1146000.000,0.000,0.000,,
AmortizationOfFinancingCosts,2706000.000,0.000,0.000,,
AmortizationOfIntangibleAssets,5306000.000,2193000.000,1569000.000,1123000.000,802000.000
CapitalizedComputerSoftwareAdditions,,3146000.000,3240000.000,3378000.000,3409000.000
CapitalizedComputerSoftwareAmortization,,2928000.000,3098000.000,3271000.000,
CapitalizedComputerSoftwareAmortization1,,,,,3370000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2280000.000,-1593000.000,6314000.000,716000.000,9535000.000
ComprehensiveIncomeNetOfTax,,,-9227000.000,-9792000.000,2264000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,,147505000.000,139412000.000,129977000.000,122063000.000
CostOfRevenue,178500000.000,,,,
CurrentForeignTaxExpenseBenefit,,30000.000,3000.000,103000.000,74000.000
CurrentStateAndLocalTaxExpenseBenefit,,265000.000,360000.000,285000.000,347000.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,0.000,0.000,,
DeferredFederalIncomeTaxExpenseBenefit,,843000.000,843000.000,843000.000,843000.000
DeferredIncomeTaxExpenseBenefit,969000.000,969000.000,969000.000,970000.000,969000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,126000.000,126000.000,127000.000,126000.000
Depreciation,34345000.000,30646000.000,28262000.000,28317000.000,27456000.000
DepreciationDepletionAndAmortization,39653000.000,32839000.000,29831000.000,29440000.000,28258000.000
EffectiveIncomeTaxRateContinuingOperations,,-0.175,-0.169,-0.161,0.380
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.426,-0.467,-0.456,-0.100
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-0.035,-0.040,-0.032,0.084
ExtinguishmentOfDebtAmount,,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,3654000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-10508000.000,-7217000.000,-7895000.000,-8434000.000,
IncomeTaxExpenseBenefit,1347000.000,1264000.000,1332000.000,1358000.000,1390000.000
IncomeTaxesPaid,378000.000,295000.000,363000.000,388000.000,421000.000
IncreaseDecreaseInAccountsPayable,-4326000.000,316000.000,-616000.000,581000.000,1695000.000
IncreaseDecreaseInAccountsReceivable,-478000.000,-3090000.000,-415000.000,826000.000,-948000.000
IncreaseDecreaseInAccruedLiabilities,-1643000.000,-7326000.000,-70000.000,-1224000.000,-1570000.000
IncreaseDecreaseInDeferredRevenue,-605000.000,-499000.000,-770000.000,-359000.000,-251000.000
IncreaseDecreaseInOtherCurrentAssets,-841000.000,-801000.000,1513000.000,-1621000.000,734000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,211000.000,-343000.000,0.000,1420000.000,-24000.000
IncreaseDecreaseInOtherOperatingAssets,890000.000,-199000.000,-317000.000,-105000.000,-11000.000
IncreaseDecreaseInOtherOperatingLiabilities,-4000.000,,,,
InterestExpense,38302000.000,17196000.000,16790000.000,16485000.000,16598000.000
InterestIncomeOperating,70000.000,33000.000,23000.000,26000.000,40000.000
InterestPaid,36004000.000,16863000.000,16608000.000,16323000.000,16532000.000
NetCashProvidedByUsedInFinancingActivities,-387000.000,-1946000.000,9502000.000,2524000.000,-1091000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-387000.000,-1946000.000,9502000.000,2524000.000,-1091000.000
NetCashProvidedByUsedInInvestingActivities,-29644000.000,-22545000.000,-23172000.000,-24479000.000,-21467000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-29644000.000,-22545000.000,-23172000.000,-24479000.000,-21467000.000
NetCashProvidedByUsedInOperatingActivities,27751000.000,22898000.000,19984000.000,22671000.000,32093000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,27751000.000,22898000.000,19984000.000,22671000.000,32093000.000
NetIncomeLoss,-11855000.000,-8481000.000,-9227000.000,-9792000.000,2264000.000
NumberOfReportableSegments,,1.000,1.000,1.000,1.000
OperatingExpenses,350613000.000,304345000.000,291597000.000,283084000.000,268543000.000
OperatingIncomeLoss,27541000.000,11018000.000,8872000.000,8025000.000,20212000.000
OperatingLeasesRentExpenseNet,,7988000.000,8033000.000,7664000.000,7620000.000
OtherComprehensiveIncomeLossNetOfTax,,,0.000,0.000,0.000
OtherNonoperatingIncomeExpense,183000.000,0.000,,,
PaymentsForProceedsFromOtherInvestingActivities,-498000.000,-737000.000,-547000.000,-251000.000,0.000
PaymentsToAcquireAvailableForSaleSecurities,49248000.000,0.000,0.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,871000.000,0.000,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,30134000.000,22411000.000,23719000.000,24730000.000,21467000.000
ProceedsFromLinesOfCredit,,5000000.000,15000000.000,5500000.000,0.000
ProceedsFromLongTermCapitalLeaseObligations,2348000.000,208000.000,255000.000,338000.000,192000.000
