,2011-07-31,2011-10-31
AccruedFeesAndOtherRevenueReceivable,7109.000,8296.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-188.000,-343.000
AdditionalPaidInCapital,99800.000,99800.000
Assets,954.000,880.000
CashAndCashEquivalentsAtCarryingValue,954.000,880.000
CashEquivalentsAtCarryingValue,954.000,
CommonStockValue,8700.000,8700.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-145304.000,-148834.000
DueToOfficersOrStockholders,30837.000,33261.000
Liabilities,37946.000,41557.000
LiabilitiesAndStockholdersEquity,954.000,880.000
StockholdersEquity,-36992.000,-40677.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-36992.000,-40677.000
