,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,843063000.000,1035691000.000,928267000.000,800862000.000,908750000.000,1111833000.000,947011000.000,968818000.000,1106576000.000,1350040000.000,1304717000.000,1481805000.000,1372641000.000,1585606000.000,1125223000.000,1231085000.000,1267738000.000,1445194000.000,1197307000.000,1378358000.000,1515939000.000,1683155000.000,1486263000.000,1686977000.000
AccountsReceivableGrossCurrent,,1196394000.000,1239508000.000,1164027000.000,1224390000.000,1461796000.000,1250239000.000,1278954000.000,1360801000.000,1681917000.000,1628303000.000,1883603000.000,1928694000.000,2163690000.000,1649777000.000,1743854000.000,1632865000.000,1818123000.000,1536541000.000,1566607000.000,1709250000.000,1820049000.000,1777334000.000,1842996000.000
AccountsReceivableNetCurrent,1017590000.000,1142942000.000,1173150000.000,1113182000.000,1172890000.000,1401087000.000,1196077000.000,1223212000.000,1307209000.000,1593191000.000,1556993000.000,1812568000.000,1851884000.000,2091511000.000,1590737000.000,1692087000.000,1579736000.000,1759491000.000,1485084000.000,1512671000.000,1651074000.000,1756494000.000,1724774000.000,1787381000.000
AccruedIncomeTaxesCurrent,3897000.000,5136000.000,11021000.000,596000.000,3059000.000,7470000.000,14271000.000,425000.000,12444000.000,1629000.000,12008000.000,10246000.000,17873000.000,23129000.000,12447000.000,7519000.000,16869000.000,19069000.000,20353000.000,15973000.000,20339000.000,17097000.000,20878000.000,16796000.000
AccruedLiabilitiesCurrent,166505000.000,172226000.000,163206000.000,155513000.000,157221000.000,181270000.000,145987000.000,196475000.000,174949000.000,181325000.000,225272000.000,343762000.000,388737000.000,391608000.000,373944000.000,336253000.000,237948000.000,218687000.000,234957000.000,225534000.000,226368000.000,217575000.000,245838000.000,278836000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,107147000.000,111737000.000,114117000.000,119971000.000,122795000.000,123356000.000,126021000.000,129683000.000,133822000.000,138360000.000,148050000.000,158223000.000,164717000.000,287336000.000,181365000.000,188218000.000,200426000.000,213472000.000,225238000.000,231953000.000,249867000.000,272078000.000,293183000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,543000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,-365000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,18990000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,39708000.000,30026000.000,36374000.000,25394000.000,36313000.000,35405000.000,24690000.000,21644000.000,19059000.000,19168000.000,17092000.000,28482000.000,21465000.000,-6628000.000,-22545000.000,-30144000.000,-48676000.000,-55237000.000,-72680000.000,-61037000.000,-64611000.000,-93116000.000,-86217000.000,-76210000.000
