,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-03-22,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayable,,,148.000,,,,,,,,
AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,,,,,,,,,393645.000,,
AccountsPayableCurrent,,,,,,305008.000,253839.000,305296.000,,666094.000,641450.000
AccountsReceivableNetCurrent,,,,,,52609.000,49449.000,50392.000,87422.000,216459.000,43912.000
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,889347.000,996572.000,1039012.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,109407.000,132310.000,13073.000,,20033.000
AccruedLiabilitiesCurrent,,,,,,19900.000,,3336.000,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,25395.000,86704.000,104361.000,,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,39976.000,43911.000,47845.000,47845.000,55713.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-4296.000,5266.000,6267.000,6980.000,8096.000,9312.000
AdditionalPaidInCapitalCommonStock,3900.000,3900.000,10418.000,10418.000,,1662261.000,3433332.000,3633450.000,6403602.000,6716657.000,6972198.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,,
Assets,811.000,336.000,5187.000,853.000,,362362.000,611787.000,400968.000,310467.000,433876.000,400189.000
AssetsCurrent,811.000,336.000,5187.000,853.000,,213206.000,464965.000,259081.000,169844.000,298303.000,269759.000
AssetsNet,,,,,,,,,12059.000,10943.000,9734.000
BankOverdrafts,,,,,,11689.000,,,,,
Cash,,,,,,,,,,,72010.000
CashAndCashEquivalentsAtCarryingValue,587.000,144.000,5028.000,727.000,,-11689.000,147525.000,18804.000,,,72010.000
CashEquivalentsAtCarryingValue,587.000,144.000,5028.000,727.000,,,147525.000,18804.000,,,
CommonStockNoParValue,,,,,,,,2.100,,,
