,2011-08-09,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,508700.000,368100.000,442100.000,929700.000,1133600.000,1161000.000,1013800.000,976700.000,1175300.000,1043900.000,2130700.000,2239700.000,2818200.000,1295400.000,1329200.000,1219700.000,1138400.000,1165700.000,1094700.000,3036700.000,1218100.000
AccountsReceivableNet,,3183800.000,2936100.000,3504400.000,3372400.000,3196200.000,2808400.000,2873400.000,2079700.000,3313700.000,2501100.000,2797800.000,2726300.000,2128600.000,2530300.000,3189900.000,3263300.000,5693500.000,6155000.000,3221500.000,3717400.000,4046100.000
AdditionalPaidInCapital,,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000,14780100.000
AllowanceForDoubtfulAccountsReceivable,,1792700.000,1924400.000,1924400.000,1924400.000,2419400.000,2419400.000,2419400.000,0.000,0.000,,,,0.000,,,,0.000,,,,0.000
Assets,,128264400.000,130826000.000,140181700.000,154557400.000,152426500.000,153212000.000,157026300.000,152340400.000,164064800.000,193081000.000,182089800.000,176526300.000,201774900.000,195355300.000,196929100.000,191310200.000,181025000.000,176387400.000,154326300.000,224439100.000,218736100.000
AssetsHeldForSaleCurrent,,,,,894400.000,745400.000,1601800.000,1447800.000,1374300.000,735000.000,519800.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,509200.000,6561200.000,6522900.000,5295900.000,8748000.000,8729000.000,5228400.000,3442500.000,2388500.000,2055000.000,1998100.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,622200.000,,,,808100.000,,,,,,,,14074500.000,12316900.000,13808500.000,21952600.000,20829200.000
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,296700.000,,,,238900.000,,,,,,,,3268800.000,,,,3459600.000
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,,,,,,,0.000,,,,,,,,2181800.000,2181800.000,2361800.000,6038800.000,2378000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,73500.000,,,,32500.000,,,,,,,,963600.000,963600.000,1395600.000,2727600.000,3660800.000
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,84000.000,,,,171900.000,,,,,,,,3175600.000,3175600.000,3607600.000,4939600.000,2727600.000
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,84000.000,,,,182400.000,,,,,,,,2106600.000,1899600.000,2331600.000,3663600.000,4939600.000
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,84000.000,,,,182400.000,,,,,,,,2378100.000,2102100.000,2564100.000,3740100.000,3663600.000
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,1994200.000,1547800.000,842900.000,
CapitalLeasesNetInvestmentInDirectFinancingLeases,,,,,,1557200.000,1500600.000,2007600.000,1933200.000,1895200.000,1867300.000,945400.000,945400.000,0.000,4600000.000,10835400.000,12864300.000,11895600.000,10398900.000,,,
CapitalLeasesNetInvestmentInSalesTypeLeases,,,,,,,,,,,,,,,,,,,,11753500.000,18288300.000,17468300.000
CashAndCashEquivalentsAtCarryingValue,,1345500.000,995500.000,1702500.000,4821600.000,1596800.000,2403300.000,7647000.000,5077300.000,2112700.000,4929200.000,5909600.000,2588100.000,1840500.000,1880700.000,3241000.000,2426200.000,2721000.000,2891500.000,2219900.000,3581100.000,2194400.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,,,,8.750,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,8.750,,,,8.750,,,,8.750
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,81224.000,,,,81224.000,,,,81224.000,,,,81224.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1629999.000,1629999.000,1629999.000,1629999.000,1629999.000
CommonStockSharesOutstanding,,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1606557.000,1629999.000,1629999.000,1629999.000,1629999.000,1566699.000
CommonStockValue,,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000,1600.000
CustomerAdvancesAndDeposits,,4964400.000,5607300.000,5665600.000,6684400.000,7001200.000,6591200.000,6871200.000,6520300.000,6265000.000,7379200.000,6286700.000,5579300.000,5218300.000,4253700.000,4484600.000,4384600.000,3212600.000,3212500.000,2859600.000,4050100.000,3933200.000
DeferredIncomeTaxLiabilities,,11361100.000,12094400.000,12688000.000,13661200.000,14419200.000,16196600.000,16222600.000,16825500.000,16099700.000,14727600.000,12498600.000,7540700.000,8621300.000,9020400.000,9750600.000,10408800.000,12204200.000,12454200.000,12620500.000,12863100.000,12830500.000
DeferredRentReceivablesNet,,1937700.000,1923300.000,1822600.000,1036500.000,985300.000,924100.000,870800.000,250900.000,217200.000,475800.000,54800.000,32100.000,111300.000,264400.000,82200.000,135900.000,359200.000,661500.000,537300.000,497600.000,604800.000
DeferredRevenue,,623300.000,558200.000,723400.000,647300.000,752400.000,631200.000,606500.000,607400.000,646700.000,1950000.000,2042200.000,2121400.000,1642200.000,3379500.000,3585800.000,2939700.000,1957400.000,3890600.000,3400100.000,2787800.000,1903900.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,,,,,313200.000,,,,4016000.000
DeferredTaxAssetsDeferredIncome,,,,,,,,,,103800.000,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,3799300.000,,,,1892800.000,,,,3110800.000,,,,1515000.000,,,,11048100.000
DeferredTaxAssetsLiabilitiesNet,,,,,,-14419200.000,,,,-16099700.000,,,,-8621300.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,932000.000,,,,0.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,,,922000.000,,,,11000000.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,,,,,,,,,,,24000.000,,,,80000.000
DeferredTaxAssetsOther,,,,,,936500.000,,,,490100.000,,,,961100.000,,,,34700.000,,,,62100.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,100800.000,,,,100800.000,,,,10800.000,,,,45500.000,,,,45500.000
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,1830000.000,,,,1198100.000,,,,0.000,,,,,,,,77700.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,,,,2138900.000,,,,1121600.000,,,,6846800.000
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,12204200.000,,,,12830500.000
DeferredTaxLiabilitiesLeasingArrangements,,,,,,533200.000,,,,649500.000,,,,0.000,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,17471100.000,,,,17343000.000,,,,10450000.000,,,,12965900.000,,,,23012800.000
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,55600.000,,,,0.000,,,,1282100.000,,,,753300.000,,,,865800.000
FinancingReceivable,,1313300.000,1271400.000,1228800.000,,,,,,,,,,,,,,,,,,
IncomeTaxReceivable,,,,,,,,,,2000.000,,,,,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,86400.000,65700.000,65300.000,130700.000,,,,,,,,,,,,,,
Liabilities,,88794500.000,90135800.000,98166500.000,110468700.000,106547300.000,103280500.000,106193100.000,101847900.000,114968100.000,146576400.000,139505700.000,142189200.000,166934000.000,159762200.000,159980700.000,153106800.000,139746500.000,134675200.000,112315500.000,181898600.000,176235900.000
LiabilitiesAndStockholdersEquity,,128264400.000,130826000.000,140181700.000,154557400.000,152426500.000,153212000.000,157026300.000,152340400.000,164064800.000,193081000.000,182089800.000,176526300.000,201774900.000,195355300.000,196929100.000,191310200.000,181025000.000,176387400.000,154326300.000,224439100.000,218736100.000
LineOfCreditFacilityAmountOutstanding,,,,,79900000.000,67800000.000,67500000.000,69500000.000,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,130000000.000,130000000.000,130000000.000,,,,,,,,,,,,,,
LongLivedAssetsHeldForSaleProceedsFromSale,,,,,,,36000.000,171700.000,73600.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,82515600.000,77129200.000,140372500.000,134449600.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,,,,26505700.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,,10407100.000,10407100.000,19455200.000,12343000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,11107100.000,11528100.000,21685600.000,19665200.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,12188000.000,12218900.000,22312500.000,22299700.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,14823000.000,16259000.000,26406900.000,22727900.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,,14609900.000,17211700.000,43209700.000,30908100.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,1141200.000,42722600.000,,,,59140700.000,,,,126352200.000,,,,106032600.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,16916900.000,,,,17648900.000,,,,22938700.000,,,,22041900.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,2728300.000,,,,2552800.000,,,,12860000.000,,,,12510100.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,5389200.000,,,,5927000.000,,,,13719200.000,,,,13651900.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,6747000.000,,,,9508400.000,,,,17937600.000,,,,14351200.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,10941200.000,,,,10932800.000,,,,21300400.000,,,,18391300.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,,,,12570800.000,,,,37596300.000,,,,25086200.000,,,,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,19380500.000,9504400.000,7302600.000,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,,1482600.000,1378000.000,2488700.000,2129100.000,1663200.000,3227100.000,2948500.000,3163800.000,3633000.000,3553800.000,5005800.000,4296700.000,4520300.000,324400.000,276100.000,214700.000,228400.000,320900.000,1298600.000,289700.000,229400.000
PropertySubjectToOrAvailableForOperatingLeaseAccumulatedDepreciation,,47442900.000,48935200.000,50422000.000,51033900.000,52244500.000,51135100.000,51385300.000,51638300.000,50679300.000,51796400.000,53047600.000,37665700.000,38962800.000,39019900.000,39128500.000,32034000.000,31074600.000,33154100.000,30324800.000,29783100.000,32639600.000
PropertySubjectToOrAvailableForOperatingLeaseNet,,120939200.000,124245000.000,131257300.000,142198700.000,143667700.000,141670800.000,140102000.000,138712100.000,152375200.000,179709800.000,166922000.000,159408600.000,186762600.000,180724000.000,170638700.000,163812700.000,155258100.000,153178600.000,133444300.000,196507600.000,192799800.000
RetainedEarningsAccumulatedDeficit,,25192300.000,26412600.000,27737600.000,29811100.000,31601600.000,35653900.000,36555600.000,36214900.000,34819100.000,32227000.000,28306500.000,20059500.000,20563300.000,21315500.000,22670800.000,23925800.000,27000900.000,27434600.000,27733200.000,28262900.000,28222600.000
