,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentForAmortization,,,,,,,1982000.000,1841000.000,1757000.000,1671000.000,1416000.000,1359000.000,1307000.000,2346000.000,2073000.000,,,,1405000.000,,
AmortizationOfIntangibleAssets,,,619000.000,619000.000,619000.000,2338000.000,1982000.000,1841000.000,1757000.000,1671000.000,1416000.000,1359000.000,1307000.000,2346000.000,2073000.000,1833000.000,1746000.000,1695000.000,1405000.000,1370000.000,1336000.000
BusinessCombinationAcquisitionRelatedCosts,,125000.000,20000.000,,103000.000,,48000.000,25000.000,7000.000,15000.000,,,,,450000.000,70000.000,419000.000,61000.000,,184000.000,739000.000
CostOfGoodsAndServicesSold,67802000.000,68900000.000,91762000.000,92009000.000,80762000.000,114643000.000,103738000.000,114551000.000,109765000.000,132272000.000,110053000.000,123897000.000,112614000.000,146845000.000,140184000.000,146159000.000,163151000.000,171841000.000,133160000.000,160621000.000,151008000.000
CostOfGoodsSold,42967000.000,42963000.000,62584000.000,59805000.000,49795000.000,76102000.000,66065000.000,72747000.000,67106000.000,85753000.000,66770000.000,76411000.000,63276000.000,94395000.000,85782000.000,88186000.000,104181000.000,107475000.000,73099000.000,99959000.000,89011000.000
CostOfServices,24835000.000,25937000.000,29178000.000,32204000.000,30967000.000,38541000.000,37673000.000,41804000.000,42659000.000,46519000.000,43283000.000,47486000.000,49338000.000,52450000.000,54402000.000,57973000.000,58970000.000,64366000.000,60061000.000,60662000.000,61997000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,175000.000,,,,316000.000,,,,,,,,,,
DepreciationNonproduction,,,339000.000,,,,487000.000,,,,574000.000,,,,843000.000,,,,756000.000,,
EarningsPerShareBasic,0.160,0.170,0.130,0.190,0.110,0.190,0.060,0.170,0.040,0.260,0.010,0.170,0.160,0.170,0.000,0.030,0.060,0.120,-0.020,0.180,0.030
EarningsPerShareDiluted,0.160,0.160,0.120,0.180,0.110,0.190,0.060,0.160,0.040,0.260,0.010,0.160,0.160,0.170,0.000,0.030,0.060,0.120,-0.020,0.180,0.030
EffectiveIncomeTaxRateContinuingOperations,,,,0.405,0.412,,0.411,0.410,0.289,-0.712,0.375,0.403,0.223,-0.639,0.403,0.432,0.480,-0.838,-0.011,-0.068,0.032
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,467000.000,,,,277000.000,,,,340000.000,,,,179000.000,,,,,,
GeneralAndAdministrativeExpense,3695000.000,3802000.000,4724000.000,4628000.000,4228000.000,4647000.000,5642000.000,5051000.000,5087000.000,4949000.000,5301000.000,4837000.000,5858000.000,6275000.000,6989000.000,6475000.000,6262000.000,6058000.000,6870000.000,7293000.000,6608000.000
GrossProfit,21679000.000,21240000.000,27326000.000,28033000.000,24012000.000,32655000.000,29849000.000,33604000.000,29822000.000,40583000.000,29482000.000,35483000.000,32333000.000,39529000.000,35168000.000,36472000.000,34881000.000,36909000.000,31472000.000,38572000.000,32964000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4380000.000,4851000.000,3602000.000,5409000.000,3268000.000,5442000.000,1882000.000,4962000.000,1163000.000,8680000.000,482000.000,5967000.000,4566000.000,6363000.000,-23000.000,1164000.000,2524000.000,5318000.000,-428000.000,3618000.000,564000.000
IncomeTaxExpenseBenefit,1683000.000,2058000.000,1441000.000,2190000.000,1345000.000,2210000.000,774000.000,2032000.000,335000.000,3501000.000,181000.000,2404000.000,1020000.000,2692000.000,-9000.000,503000.000,1210000.000,2580000.000,5000.000,-245000.000,18000.000
IncomeTaxesPaid,,,335000.000,,,,175000.000,,,,12718000.000,,,,97000.000,,,,5463000.000,,
IncreaseDecreaseInAccountsPayable,,,-24734000.000,,,,-20495000.000,,,,,,,,-41917000.000,,,,-32160000.000,,
IncreaseDecreaseInAccountsReceivable,,,-24358000.000,,,,-16202000.000,,,,,,,,-30298000.000,,,,-52503000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,638000.000,,,,,,,,-11586000.000,,,,,,,,-4492000.000,,
IncreaseDecreaseInAccruedLiabilities,,,-1858000.000,,,,-3584000.000,,,,-6012000.000,,,,-3316000.000,,,,-4573000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,-147000.000,,,,1608000.000,,,,284000.000,,,,691000.000,,
IncreaseDecreaseInInventories,,,-732000.000,,,,4492000.000,,,,-6132000.000,,,,-8687000.000,,,,1284000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,-600000.000,,,,549000.000,,,,728000.000,,,,-1649000.000,,,,-309000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,348000.000,455000.000,490000.000,-1041000.000,466000.000,517000.000,526000.000,-1238000.000,,484000.000,689000.000,,,558000.000,574000.000
InterestExpense,,,,,,,116000.000,30000.000,35000.000,,29000.000,79000.000,93000.000,,86000.000,70000.000,66000.000,41000.000,73000.000,75000.000,86000.000
InterestIncomeExpenseNonoperatingNet,1000.000,-8000.000,,-2000.000,13000.000,,,,,,,,,,,,,,,,
InterestPaid,,,,,,,88000.000,,,,3000.000,,,,21000.000,,,,73000.000,,
InvestmentIncomeNonoperating,,,-10000.000,,,,16000.000,13000.000,25000.000,22000.000,48000.000,72000.000,95000.000,63000.000,71000.000,55000.000,114000.000,194000.000,165000.000,152000.000,125000.000
NetCashProvidedByUsedInContinuingOperations,,,6587000.000,,,,-4660000.000,,,,10589000.000,,,,24975000.000,,,,-9269000.000,,
NetCashProvidedByUsedInFinancingActivities,,,-86000.000,,,,2209000.000,,,,-6231000.000,,,,1531000.000,,,,-3955000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-86000.000,,,,2209000.000,,,,-6231000.000,,,,1531000.000,,,,-3955000.000,,
NetCashProvidedByUsedInInvestingActivities,,,978000.000,,,,-973000.000,,,,14636000.000,,,,21778000.000,,,,-16549000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,978000.000,,,,-973000.000,,,,14636000.000,,,,21778000.000,,,,-16549000.000,,
NetCashProvidedByUsedInOperatingActivities,,,5695000.000,,,,-5896000.000,,,,2184000.000,,,,1666000.000,,,,11235000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,5695000.000,,,,-5896000.000,,,,2184000.000,,,,1666000.000,,,,11235000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,,2793000.000,2161000.000,3219000.000,1923000.000,3232000.000,1108000.000,2930000.000,828000.000,5179000.000,301000.000,3563000.000,3546000.000,3671000.000,-14000.000,661000.000,1314000.000,2738000.000,-433000.000,3863000.000,546000.000
OperatingExpenses,17300000.000,16381000.000,23714000.000,22622000.000,20757000.000,27215000.000,27867000.000,28625000.000,28649000.000,31312000.000,29895000.000,29509000.000,27769000.000,33157000.000,35176000.000,35293000.000,32405000.000,31502000.000,31942000.000,34894000.000,32460000.000
OperatingIncomeLoss,4379000.000,4859000.000,3612000.000,5411000.000,3255000.000,5440000.000,1982000.000,4979000.000,1173000.000,9271000.000,-413000.000,5974000.000,4564000.000,6372000.000,-8000.000,1179000.000,2476000.000,5407000.000,-470000.000,3678000.000,504000.000
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,,,,,-50000.000,-137000.000,21000.000
OtherOperatingIncome,,574000.000,,,,,,,,,,,,,,,,,,,
PaymentsForProceedsFromShortTermInvestments,,,,,,,,,,,,,,,,,,,15432000.000,,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,,,,,4191000.000,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,730000.000,,,,244000.000,,,,795000.000,,,,639000.000,,,,306000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,1316000.000,,,,973000.000,,,,414000.000,,,,1216000.000,,,,1117000.000,,
ProceedsFromIncomeTaxRefunds,,,,,,,,,,,,,,,2000.000,,,,,,
ProceedsFromLinesOfCredit,,,,,,,2000000.000,,,,,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,,,,,,,,,,,15050000.000,,,,22994000.000,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,,,,,,,,1991000.000,,,,819000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,2294000.000,,,,,,,,,,,,,,,,,,
ProceedsFromStockOptionsExercised,,,177000.000,,,,176000.000,,,,77000.000,,,,,,,,,,
ProfitLoss,2697000.000,,,,,,,,,,,,,,,,,,,,
ProvisionForDoubtfulAccounts,,,-45000.000,,,,8000.000,,,,-23000.000,,,,-94000.000,,,,-49000.000,,
Revenues,89481000.000,90714000.000,119088000.000,120042000.000,104774000.000,147298000.000,133587000.000,148155000.000,139587000.000,172855000.000,139535000.000,159380000.000,144947000.000,186374000.000,175352000.000,182631000.000,198032000.000,208750000.000,164632000.000,199193000.000,183972000.000
SalesRevenueGoodsNet,56540000.000,55671000.000,80240000.000,77294000.000,64052000.000,97455000.000,84422000.000,93295000.000,83756000.000,111535000.000,83195000.000,98252000.000,81209000.000,117975000.000,106736000.000,108787000.000,123871000.000,129717000.000,90675000.000,123631000.000,108023000.000
SalesRevenueNet,89481000.000,90140000.000,119088000.000,120042000.000,104774000.000,147298000.000,133587000.000,148155000.000,139587000.000,172855000.000,139535000.000,159380000.000,144947000.000,186374000.000,175352000.000,182631000.000,198032000.000,208750000.000,164632000.000,199193000.000,183972000.000
SalesRevenueServicesNet,32941000.000,34469000.000,38848000.000,42748000.000,40722000.000,49843000.000,49165000.000,54860000.000,55831000.000,61320000.000,56340000.000,61128000.000,63738000.000,68399000.000,68616000.000,73844000.000,74161000.000,79033000.000,73957000.000,75562000.000,75949000.000
SellingAndMarketingExpense,9404000.000,8760000.000,12557000.000,12220000.000,10052000.000,13724000.000,13208000.000,15572000.000,14512000.000,17550000.000,15664000.000,15867000.000,13943000.000,16403000.000,17422000.000,18289000.000,16376000.000,17054000.000,15635000.000,18036000.000,15854000.000
ShareBasedCompensation,,,590000.000,,,,941000.000,,,,984000.000,,,,1442000.000,,,,1043000.000,,
StockRepurchasedDuringPeriodShares,,,,,,,,,,,,,,,,,29000.000,,600000.000,,
StockRepurchasedDuringPeriodValue,,,,,,,,,,,,,,,,,174000.000,,4200000.000,,
TradingSecuritiesUnrealizedHoldingGain,,,,,,,,,,,11000.000,,,,,,,,7000.000,,
TradingSecuritiesUnrealizedHoldingGainLoss,,,,,,,,,,,-17000.000,,,,,,,,-37000.000,,
TradingSecuritiesUnrealizedHoldingLoss,,,,,,,,,,,215000.000,,,,,,,,147000.000,,
