,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AdvertisingExpense,,,,,,18474.000,27326.000,20410.000,32001.000,17639.000,26070.000
AmortizationOfIntangibleAssets,,,,,,772.000,781.000,787.000,791.000,1093.000,1124.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-70460.000,,,,,,,,,
CashPaidForCapitalizedInterest,,,,,,63312.000,,,,74750.000,
CashPeriodIncreaseDecrease,,,,,,-14962.000,,,,317776.000,
ComprehensiveIncomeNetOfTax,-55028.000,352178.000,519299.000,936990.000,-204067.000,82919.000,386865.000,619638.000,-506354.000,-106275.000,
CostOfGoodsSold,,5573423.000,9124218.000,7325288.000,8338680.000,6753051.000,10974138.000,15219505.000,2566997.000,4008355.000,4267757.000
Depreciation,82.000,,,,,,,,,,28939.000
DepreciationAndAmortization,,9480.000,,,,19760.000,,,,20139.000,
DepreciationExpense,,,12746.000,17999.000,,,19065.000,,,,
DerivativeGainOnDerivative,,,,,,,,,,,30694.000
EarningsPerShareBasic,,0.000,0.010,0.010,0.140,0.010,0.030,0.060,-0.050,-0.010,0.000
EarningsPerShareDiluted,,0.000,0.010,0.010,0.140,0.010,0.030,0.060,-0.050,-0.010,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,24445.000,,,,93.000,,,,-4223.000,
FiniteLivedIntangibleAssetsAmortizationExpense,,,,764.000,,,,,,,
FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,,,,,,,,,,-6018.000,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,4179.000
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,,42409.000
GeneralAndAdministrativeExpense,4015.000,179468.000,173937.000,203247.000,646063.000,442679.000,285251.000,325962.000,567745.000,352690.000,317387.000
GrossProfit,,681572.000,816077.000,1282796.000,746581.000,694650.000,889136.000,1172794.000,1456731.000,760300.000,563955.000
