,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,1860.000,,,
ComprehensiveIncomeNetOfTax,-4489.000,-1632.000,-6998.000,-13827.000
CostOfGoodsSold,509.000,,,
Depreciation,83.000,69.000,72.000,78.000
DepreciationDepletionAndAmortization,83.000,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,-597.000,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,
GeneralAndAdministrativeExpense,895.000,272.000,492.000,9734.000
GrossProfit,-388.000,9672.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3779.000,-607.000,-4190.000,-14732.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-1285.000,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1285.000,,,
IncreaseDecreaseInAccountsPayable,-3637.000,,,
IncreaseDecreaseInInventories,-90.000,,,
NetCashProvidedByUsedInFinancingActivities,9700.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9700.000,,,
NetCashProvidedByUsedInOperatingActivities,-7243.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7243.000,,,
NetIncomeLoss,-3779.000,-607.000,-4190.000,-14732.000
OperatingExpenses,3391.000,10279.000,4190.000,14728.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-710.000,-1025.000,-2808.000,905.000
ProceedsFromIssuanceInitialPublicOffering,9700.000,,,
ProceedsFromIssuanceOfCommonStock,9700.000,,,
ProfessionalFees,2413.000,9938.000,3626.000,4916.000
Revenues,121.000,9672.000,,
SalesRevenueNet,121.000,9672.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,15064020.000,17549738.000,19413938.000,-33884230.000
