,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,316.000,3017.000,1735.000,1043.000,800.000
AdditionalPaidInCapital,,,-61020.000,-61020.000,-61020.000
Assets,1308.000,1308.000,465.000,7.000,1.000
AssetsCurrent,1308.000,,,,
Cash,1308.000,1308.000,465.000,7.000,1.000
CashAndCashEquivalentsAtCarryingValue,1308.000,1308.000,465.000,7.000,1.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,10000000.000,10000000.000,75440000.000,75440000.000,75440000.000
CommonStockSharesOutstanding,10000000.000,10000000.000,75440000.000,75440000.000,75440000.000
CommonStockValue,10000.000,10000.000,75440.000,75440.000,75440.000
DeferredTaxAssetsNet,,-5700.000,,,
DueToRelatedPartiesCurrent,4579.000,4579.000,9589.000,16419.000,33352.000
LiabilitiesAndStockholdersEquity,1308.000,1308.000,465.000,7.000,1.000
LiabilitiesCurrent,4895.000,7595.000,11324.000,17462.000,34152.000
OperatingLossCarryforwards,,5700.000,,,
RetainedEarningsAccumulatedDeficit,-13587.000,-16287.000,-25279.000,-31875.000,-48571.000
StockholdersEquity,-3587.000,-6287.000,-10859.000,-17455.000,-34151.000
