,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,-224000.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,1734000.000,,,
AmortizationOfDebtDiscountPremium,,,,,,,,6300000.000,0.000,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,386000.000,,,,701000.000,,,,351000.000,,,
AmortizationOfFinancingCosts,,,,,,,31000.000,,,,85000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,1600000.000,1600000.000,,3187206.000,3767352.000,,
AssetManagementFees,6046000.000,5694000.000,3474000.000,3492000.000,3755000.000,5054000.000,6751000.000,,,,,,,
AssetManagementFees1,,,,,,,,3527000.000,5328000.000,,5544000.000,14858000.000,9630000.000,10588000.000
BrokerageCommissionsRevenue,6187000.000,6898000.000,5492000.000,5412000.000,5371000.000,5628000.000,5194000.000,6980000.000,5750000.000,6701000.000,6656000.000,6474000.000,6455000.000,7331000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-23668000.000,,,,-25624000.000,,,,-24230000.000,,,
CommonStockDividendsPerShareDeclared,0.030,0.030,0.030,0.035,0.035,0.035,0.035,0.035,0.035,0.040,0.045,0.050,0.060,0.070
CommunicationsAndInformationTechnology,995000.000,1013000.000,908000.000,825000.000,909000.000,861000.000,853000.000,832000.000,907000.000,942000.000,948000.000,942000.000,970000.000,983000.000
ComprehensiveIncomeNetOfTax,,,360000.000,-1613000.000,-1662000.000,5719000.000,-1705000.000,-1421000.000,3302000.000,3507000.000,3998000.000,3195000.000,1495000.000,4664000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,3237000.000,6529000.000,-2934000.000,-1636000.000,8000.000,-776000.000,-1017000.000,11758000.000,-5927000.000,6717000.000,-4580000.000,12421000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,3597000.000,4916000.000,-4596000.000,4083000.000,-1697000.000,-2197000.000,2285000.000,15265000.000,-1929000.000,9912000.000,-3085000.000,17085000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,,,,,,,,,,3154000.000,3195000.000,1495000.000,4664000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,,,,,,,,,,,-844000.000,,,
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesPurchaseOfInterestByParent,,,,,,,,,,,-844000.000,,,
CurrentFederalTaxExpenseBenefit,,,,35000.000,,,,,,,,,,
CurrentStateAndLocalTaxExpenseBenefit,,,,6000.000,,,,,,,,,,
DebtIssuanceCosts,,,,,,,1700000.000,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,-846000.000,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,322000.000,-1016000.000,,,,,,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,-170000.000,,,,,,,,,,
