,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdditionsToNoncurrentAssets,,12500000.000,14800000.000,,9400000.000,15100000.000,14400000.000,,6900000.000,14800000.000,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,2400000.000,2600000.000,,2300000.000,4700000.000,830000.000,,1925000.000,2400000.000,2400000.000,,3700000.000,3600000.000,3500000.000,,4500000.000,5100000.000,4400000.000,,3900000.000,3200000.000,3500000.000,,3400000.000,3400000.000
AmortizationOfDebtDiscountPremium,359000.000,359000.000,359000.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,2923000.000,,,,2540000.000,,,,,,,,,,,,,,,,1300000.000,1200000.000,1000000.000,1000000.000,1100000.000,1100000.000
AmountOfDilutiveSecuritiesESOPConvertiblePreferredStock,,,,,,,,,,,,,,,,,,931000.000,,,,0.000,,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,,,,,,760000.000,759000.000,,-1036000.000,1203000.000,1236000.000,-2582000.000,-1266000.000,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,0.060,-0.080,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,0.060,-0.080,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,12076000.000,-16053000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,179152000.000,193352000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,2100000.000,2000000.000,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,,,,21220000.000,,,,34336000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,2206000.000,,,,-8945000.000,,,,-4994000.000,,,,-14358000.000,,,,-8950000.000,,,,-3074000.000,,,,348000.000,
CommonStockDividendsPerShareDeclared,0.185,0.200,0.200,0.215,0.220,0.220,0.220,0.220,0.235,0.235,0.235,0.235,0.260,0.260,0.260,0.260,0.278,0.278,0.278,0.276,,0.300,0.295,,0.310,0.310
ComprehensiveIncomeNetOfTax,,,,,83119000.000,150687000.000,-8500000.000,-10484000.000,1490000.000,6880000.000,4392000.000,38182000.000,19782000.000,31406000.000,41984000.000,57434000.000,67231000.000,93109000.000,8294000.000,167926000.000,11036000.000,17007000.000,28784000.000,242960000.000,27288000.000,10048000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-37000.000,-46000.000,,3405000.000,5983000.000,-606000.000,-576000.000,46000.000,226000.000,92000.000,1356000.000,707000.000,1129000.000,1500000.000,2039000.000,2371000.000,3253000.000,230000.000,10614000.000,692000.000,1537000.000,2686000.000,22849000.000,2558000.000,897000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-28051000.000,8099000.000,-18347000.000,48056000.000,86524000.000,156670000.000,-9106000.000,-11060000.000,1536000.000,7106000.000,4484000.000,39538000.000,20489000.000,32535000.000,43484000.000,59473000.000,69602000.000,96362000.000,8524000.000,178540000.000,11728000.000,18544000.000,31470000.000,265809000.000,29846000.000,10945000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,,,,,,,,,,2257000.000,,17430000.000,29267000.000,43745000.000,,72908000.000,89403000.000,12681000.000,165486000.000,9464000.000,17098000.000,31982000.000,239983000.000,,
ConversionOfStockAmountIssued1,,,,,,,,,,,,,,,,,,,,,,,,,1850000.000,
ConversionOfStockSharesConverted1,,,,,,5480.000,,,69237.000,,,,0.000,,,,,,,,0.000,,,,50689.000,
CostOfGoodsSoldDepreciationAndAmortization,,,,,,,,,,,,,,,,,,90344000.000,90568000.000,,,,,,,
CostOfPropertyRepairsAndMaintenance,9003000.000,9594000.000,10575000.000,7983000.000,7984000.000,9350000.000,8660000.000,8389000.000,,,,,,,,,,,,,,,,,,
