,2011-09-30
AccountsPayableCurrent,889542.000
AccountsReceivableNetCurrent,650826.000
AdditionalPaidInCapital,84656266.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,27230.000
AllowanceForDoubtfulAccountsReceivableCurrent,0.000
Assets,5120851.000
AssetsCurrent,4867083.000
CashAndCashEquivalentsAtCarryingValue,1517938.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,250000000.000
CommonStockSharesIssued,31877770.000
CommonStockSharesOutstanding,31877770.000
CommonStockValue,31878.000
DeferredRevenueCurrent,12500.000
EmployeeRelatedLiabilitiesCurrent,162389.000
LiabilitiesAndStockholdersEquity,5120851.000
LiabilitiesCurrent,3117771.000
LineOfCreditFacilityAmountOutstanding,2000000.000
OtherAccruedLiabilitiesCurrent,53340.000
OtherAssetsNoncurrent,52520.000
OtherPrepaidExpenseCurrent,44400.000
OtherReceivablesNetCurrent,320999.000
PreferredStockSharesSubscribedButUnissuedSubscriptionsReceivable,-900000.000
PreferredStockSharesSubscribedButUnissuedValue,600.000
PrepaidExpenseAndOtherAssetsCurrent,384064.000
PropertyPlantAndEquipmentNet,201248.000
RestrictedCashAndCashEquivalentsAtCarryingValue,1691793.000
RetainedEarningsAccumulatedDeficit,-81809493.000
StockholdersEquity,2003080.000
