,2016-05-31,2016-08-31,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,155.000,155.000,,
AccruedLiabilitiesCurrent,3865.000,4215.000,4925.000,2515.000
AdditionalPaidInCapital,24000.000,40000.000,96148.000,109643.000
Assets,8903.000,8.000,,
AssetsCurrent,8903.000,8.000,30567.000,10084.000
Cash,,,567.000,84.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,105000000.000,105000000.000,105000000.000,105000000.000
CommonStockSharesOutstanding,105000000.000,105000000.000,105000000.000,105000000.000
CommonStockValue,10500.000,10500.000,10500.000,10500.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,51758.000,,,
DueToRelatedPartiesCurrent,22141.000,22141.000,22141.000,22141.000
LiabilitiesAndStockholdersEquity,8903.000,8.000,30567.000,10084.000
LiabilitiesCurrent,26161.000,26511.000,27066.000,24656.000
OtherPrepaidExpenseCurrent,,,30000.000,10000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,,-77003.000,-103147.000,-134715.000
StockholdersEquity,-17258.000,-26503.000,3501.000,-14572.000
