,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,0.000,,,,0.000,,
ComprehensiveIncomeNetOfTax,-4693.000,-3429.000,-1952.000,-6706.000,-2891.000,-3974.000,,
CurrentFederalTaxExpenseBenefit,,,,,,0.000,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,0.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,0.000,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,0.000,,
Depreciation,,0.000,,,,0.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,0.000,0.000,0.010,0.000,0.000,0.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,,,,,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4693.000,,-1952.000,-6706.000,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,0.000,,,,0.000,,
InterestPaid,,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,3429.000,,,,3974.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,3429.000,,,,3974.000,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,-3429.000,,,,-3974.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-3429.000,,,,-3974.000,,
NetIncomeLoss,,-3429.000,,,,-3974.000,,-3145.000
NonoperatingIncomeExpense,0.000,,0.000,0.000,,,,
OperatingExpenses,4693.000,3429.000,1952.000,6706.000,2891.000,3974.000,2139.000,3145.000
OperatingIncomeLoss,-4693.000,-3429.000,-1952.000,-6706.000,-2891.000,-3974.000,-2139.000,-3145.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,0.000,0.000,,0.000,,0.000,0.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,0.000,,,,,
OtherComprehensiveIncomeLossTax,,,,,,,-2139.000,-3145.000
OtherComprehensiveIncomeOtherNetOfTax,,,,,,,,0.000
OtherGeneralAndAdministrativeExpense,3680.000,1029.000,467.000,4680.000,591.000,744.000,939.000,270.000
ProceedsFromContributedCapital,,,,,,3974.000,,
ProceedsFromIssuanceOfPrivatePlacement,,,,,,0.000,,
ProfessionalFees,1013.000,2400.000,1485.000,2026.000,2300.000,3230.000,1200.000,2875.000
ProfitLoss,-4693.000,-3429.000,-1952.000,-6706.000,-2891.000,-3974.000,-2139.000,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,,,,,0.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,1400.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,10030612.000,10030612.000
WeightedAverageNumberOfSharesOutstandingBasic,530612.000,,,,,,,
