,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,15447000.000,14564000.000,15280000.000,16908000.000,14214000.000,14190000.000,13878000.000,15560000.000,14019000.000,14447000.000,10351000.000,11637000.000,17868000.000,17511000.000,23093000.000,24167000.000,27599000.000,21451000.000,19947000.000,17433000.000,15304000.000,14776000.000,15923000.000,17790000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,19230000.000,,,,17681000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,22000.000,-51000.000,19000.000,18000.000,-22000.000,-377000.000,-1094000.000,-1212000.000,147000.000,1030000.000,34000.000,53000.000,58000.000,38000.000,44000.000,0.000,0.000,0.000,0.000,,,,,
AdditionalPaidInCapital,425054000.000,412142000.000,413224000.000,418018000.000,401219000.000,402358000.000,402631000.000,401919000.000,401402000.000,384413000.000,362983000.000,357522000.000,349070000.000,315600000.000,302720000.000,281568000.000,277465000.000,266918000.000,259011000.000,263537000.000,254963000.000,253461000.000,252311000.000,255889000.000
AlternativeInvestmentsFairValueDisclosure,,,,,,,,,,,,,,,104888000.000,101602000.000,92781000.000,88641000.000,66602000.000,49708000.000,31814000.000,27429000.000,15290000.000,8379000.000
Assets,412103000.000,328802000.000,298083000.000,317888000.000,279368000.000,283976000.000,333444000.000,408030000.000,456744000.000,435569000.000,410572000.000,611805000.000,746121000.000,1256406000.000,1035097000.000,1354399000.000,1268969000.000,1105921000.000,933416000.000,1068043000.000,1159540000.000,953562000.000,1037941000.000,1053258000.000
AssetsFairValueDisclosureRecurring,,,,,70763000.000,121719000.000,121404000.000,139348000.000,139262000.000,140531000.000,144743000.000,158252000.000,190479000.000,176862000.000,166047000.000,149045000.000,120949000.000,115660000.000,28321000.000,19610000.000,15757000.000,16969000.000,17111000.000,16548000.000
AssetsNet,,,,,,,239864000.000,,,,290777000.000,,,,260406000.000,235465000.000,234865000.000,,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,146000.000,25420000.000,25410000.000,25374000.000,20572000.000,20572000.000,108000.000,108000.000,108000.000,108000.000,100000.000,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,20821000.000,21703000.000,156000.000,187000.000,193000.000,163000.000,172000.000,,,,,,,,0.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,124000.000,25043000.000,24316000.000,23617000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,22000.000,379000.000,1094000.000,1212000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,0.000,2000.000,0.000,0.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,,,,1267000.000,0.000,0.000,0.000,0.000,0.000
CapitalLeaseObligations,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,0.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,0.000,,,,,,,,,
