,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,489.000,-1597000.000,-1623000.000,-812000.000,-599000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,75000.000,461000.000,678000.000,2858000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,495.000,622000.000,786000.000,879000.000,994000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,990000.000,208000.000
AmortizationOfDeferredLoanOriginationFeesNet,74.000,78000.000,23000.000,15000.000,-13000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,729.000,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,822000.000,1178000.000,75000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,993000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,904000.000,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,-822000.000,1178000.000,75000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-27086.000,8629000.000,-5867000.000,13776000.000,-3899000.000
Communication,,76000.000,122000.000,102000.000,145000.000
CommunicationsAndInformationTechnology,641.000,691000.000,739000.000,836000.000,995000.000
ComprehensiveIncomeNetOfTax,1754.000,3811000.000,4479000.000,2471000.000,2402000.000
CurrentFederalTaxExpenseBenefit,,84000.000,92000.000,1573000.000,2584000.000
CurrentStateAndLocalTaxExpenseBenefit,,27000.000,24000.000,263000.000,837000.000
DeferredFederalIncomeTaxExpenseBenefit,,1169000.000,1003000.000,-77000.000,-1096000.000
DeferredIncomeTaxExpenseBenefit,,,-3175000.000,67000.000,-1473000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,212000.000,130000.000,144000.000,-377000.000
DefinedContributionPlanCostRecognized,,151000.000,182000.000,199000.000,229000.000
DepreciationDepletionAndAmortization,,459000.000,508000.000,491000.000,577000.000
DepreciationPremisesAndEquipment,371.000,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,151000.000,,,
EarningsPerShareBasic,0.120,0.350,0.790,0.250,0.270
EarningsPerShareDiluted,0.110,0.330,0.760,0.240,0.260
EffectiveIncomeTaxRateContinuingOperations,,0.040,-0.800,0.450,0.430
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.450,-1.130,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,0.020,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.020,-0.060,0.040,0.020
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.070,0.070,0.070,0.070
EffectiveIncomeTaxRateReconciliationTaxSettlementsOther,,0.040,-0.020,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,990000.000,208000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,990000.000,208000.000
FederalDepositInsuranceCorporationPremiumExpense,353.000,325000.000,274000.000,373000.000,400000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,1162000.000,1121000.000,263000.000,55000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,-431000.000,,,18000.000
FinancingReceivableModificationsNumberOfContracts2,,,,1.000,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,50000.000,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,50000.000,
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,,,,0.000,0.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,0.000,0.000
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,-107000.000,,,
GainsLossesOnSalesOfOtherRealEstate,-329.000,-21000.000,,47000.000,
GeneralInsuranceExpense,,76000.000,87000.000,76000.000,82000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,6800000.000,1200000.000,849000.000,727000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,12000.000,9000.000,8000.000,3000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,1096.000,3053000.000,3804000.000,4264000.000,4501000.000
IncomeTaxExpenseBenefit,71.000,111000.000,-3059000.000,1903000.000,1948000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-1381000.000,-4308000.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,1038000.000,1293000.000,1450000.000,1530000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,,47000.000,,,
IncomeTaxReconciliationOtherAdjustments,,111000.000,-86000.000,,
IncomeTaxReconciliationOtherReconcilingItems,,78000.000,-230000.000,143000.000,91000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,218000.000,272000.000,310000.000,327000.000
IncomeTaxesPaid,,151000.000,193000.000,1033000.000,2509000.000
IncreaseDecreaseInDeposits,74465.000,84227000.000,36085000.000,50406000.000,95005000.000
IncreaseDecreaseInOtherOperatingAssets,44.000,185000.000,-122000.000,-186000.000,48000.000
IncreaseDecreaseInOtherOperatingLiabilities,1777.000,467000.000,350000.000,362000.000,1017000.000
