,2011-08-31,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,45363.000,858000.000,,,,390000.000,,,,-48000.000,,,,79000.000,,,,348000.000
AllocatedShareBasedCompensationExpense,,,,,,390000.000,,,,-48000.000,,,,,,,,
AmortizationOfFinancingCosts,600422.000,595000.000,,,,476000.000,,,,665000.000,,,,23000.000,23000.000,355000.000,345000.000,343000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,10277000.000,,,,,,,,,,,,343000.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,-27666000.000,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-27666000.000,,,,,,,,,,,,-6688000.000,,
BusinessAcquisitionsProFormaRevenue,,,,68448000.000,,,,,,,,,,,,68500000.000,,
BusinessCombinationAcquisitionRelatedCosts,,290000.000,2378000.000,775000.000,584000.000,468000.000,620000.000,-111000.000,-128000.000,110000.000,75000.000,190000.000,104000.000,62000.000,328000.000,405000.000,643000.000,183000.000
CapitalLeaseObligationsIncurred,,,,,,,,,,5225000.000,,,,,,,,
CashAcquiredFromAcquisition,4141305.000,0.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-92262232.000,-1012000.000,,,,-10471000.000,,,,2931000.000,,,,-2059000.000,,,,-2688000.000
ComprehensiveIncomeNetOfTax,10482744.000,835000.000,,,,-15842000.000,7600000.000,7020000.000,-6519000.000,-1983000.000,-14703000.000,-762000.000,-2443000.000,-2607000.000,-4348000.000,-6408000.000,-9504000.000,-7547000.000
CostOfGoodsAndServicesSold,52613851.000,52771000.000,60919000.000,51425000.000,49345000.000,52031000.000,52203000.000,47641000.000,40404000.000,45274000.000,42478000.000,41751000.000,44194000.000,37859000.000,41252000.000,49928000.000,47009000.000,40063000.000
CostOfRevenue,52623231.000,53076000.000,68507000.000,53163000.000,50050000.000,52134000.000,52265000.000,47657000.000,41628000.000,45573000.000,42759000.000,42115000.000,44314000.000,37901000.000,41319000.000,49966000.000,47344000.000,40590000.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,2272000.000,,,,2272000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,-13514367.000,-448000.000,,,,824000.000,,,,335000.000,,,,98000.000,,,,311000.000
DepreciationDepletionAndAmortization,4445665.000,4196000.000,,4088000.000,,4622000.000,,,,4130000.000,4111000.000,4029000.000,3695000.000,3459000.000,3013000.000,5494000.000,6367000.000,4322000.000
DiscontinuedOperationIntercompanyAmountsWithDiscontinuedOperationBeforeDisposalTransactionCosts,,,,,,,2131000.000,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.200,0.010,-1.980,-0.500,-0.220,-0.260,0.130,0.120,-0.140,-0.050,-0.270,-0.010,-0.020,-0.040,-0.080,-0.110,-0.170,-0.110
EffectOfExchangeRateOnCashAndCashEquivalents,-25393.000,-1000.000,,,,-113000.000,,,,54000.000,,,,44000.000,,,,-345000.000
EffectiveIncomeTaxRateContinuingOperations,,,,0.021,,-0.075,0.027,2.122,-1.888,-0.313,-0.011,-0.050,0.302,-0.142,-0.063,-0.113,0.251,-0.120
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,0.340,,,,0.340,0.340,0.340,-0.680,0.340,0.340,0.340,-0.680,0.340
EffectiveIncomeTaxRateReconciliationTaxSettlements,,,,,,0.500,,,,0.500,,,,0.500,,,,0.500
ExtinguishmentOfDebtAmount,,,,,,183400000.000,,,,183400000.000,,,,183400000.000,,,,
FinancingInterestExpense,,,,,,,,,,129000.000,-26000.000,212000.000,,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,,,,132000.000,94000.000,14000.000,,,,,,
GainLossOnDispositionOfAssets,,-92000.000,,,,,,,,99000.000,,,,149000.000,,,,149000.000
GeneralAndAdministrativeExpense,7499305.000,6500000.000,6425000.000,6877000.000,7023000.000,6992000.000,6411000.000,6901000.000,5569000.000,5719000.000,5820000.000,6030000.000,5500000.000,5279000.000,5575000.000,8612000.000,9773000.000,8430000.000
GoodwillImpairmentLoss,,,87000000.000,24300000.000,,,,,,,,,,,,,,
GrossProfit,16607991.000,17641000.000,10399000.000,15285000.000,12699000.000,15024000.000,15836000.000,14973000.000,4783000.000,13345000.000,10410000.000,14809000.000,13532000.000,12949000.000,10962000.000,18027000.000,13812000.000,13837000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,19000.000,,,,,,,,,,,,
