,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,16640000.000,18471000.000,14266000.000,11563000.000
AccountsReceivableNetCurrent,11411000.000,12701000.000,16578000.000,15799000.000
AccruedLiabilitiesCurrent,2998000.000,3193000.000,3621000.000,4066000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-246000.000,-513000.000,-4217000.000,-4161000.000
AdditionalPaidInCapitalCommonStock,231935000.000,231653000.000,231744000.000,231493000.000
AllowanceForDoubtfulAccountsReceivableCurrent,112000.000,51000.000,174000.000,119000.000
Assets,416146000.000,415852000.000,414238000.000,384906000.000
AssetsCurrent,90372000.000,103275000.000,103907000.000,79347000.000
CapitalLeaseObligationsCurrent,278000.000,282000.000,348000.000,307000.000
CashAndCashEquivalentsAtCarryingValue,24623000.000,22101000.000,36105000.000,20214000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000
CommonStockSharesOutstanding,7489666.000,7489666.000,8346271.000,8346271.000
CommonStockValue,8000.000,8000.000,8000.000,8000.000
DeferredTaxLiabilitiesNoncurrent,2026000.000,2027000.000,2078000.000,2078000.000
IncomeTaxesReceivable,968000.000,917000.000,4000.000,245000.000
InventoryNet,42631000.000,52039000.000,43297000.000,35885000.000
Liabilities,253056000.000,264488000.000,255557000.000,248919000.000
LiabilitiesAndStockholdersEquity,416146000.000,415852000.000,414238000.000,384906000.000
LiabilitiesCurrent,33861000.000,45536000.000,33335000.000,26972000.000
LongTermDebtCurrent,2281000.000,2282000.000,2283000.000,2284000.000
LongTermDebtNoncurrent,214525000.000,214284000.000,214051000.000,213823000.000
OtherAssetsNoncurrent,12584000.000,14969000.000,14732000.000,13982000.000
OtherLiabilitiesCurrent,11664000.000,15308000.000,12817000.000,8752000.000
OtherLiabilitiesNoncurrent,2644000.000,2641000.000,6093000.000,6046000.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,10739000.000,9336000.000,7732000.000,7098000.000
PropertyPlantAndEquipmentNet,297950000.000,297608000.000,295599000.000,291577000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,5752000.000,,
RestrictedCashAndCashEquivalentsNoncurrent,15240000.000,,,
RetainedEarningsAccumulatedDeficit,-68607000.000,-79784000.000,-68854000.000,-91353000.000
ShortTermBorrowings,,6000000.000,,
ShortTermInvestments,,429000.000,191000.000,106000.000
StockholdersEquity,,151364000.000,158681000.000,135987000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,163090000.000,151364000.000,158681000.000,135987000.000
TreasuryStockShares,28771.000,28771.000,74841.000,74841.000
