,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,6465000.000
AllocatedShareBasedCompensationExpense,6391000.000,6127000.000,6966000.000,9261000.000,10196000.000,14193000.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,-199000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,4095000.000
AmortizationOfFinancingCosts,1683000.000,1514000.000,1459000.000,1673000.000,2004000.000,3159000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,141335.000,99012.000,59726.000,126091.000,301969.000,318259.000
AssetImpairmentCharges,1975000.000,0.000,0.000,,,
AssetRetirementObligationAccretionExpense,,,,,,251000.000
AssetRetirementObligationPeriodIncreaseDecrease,,,,,,21174000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,1185000.000,1185000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,16429000.000,0.000,0.000,3798000.000,53754000.000
AvailableForSaleSecuritiesGrossRealizedGains,,16429000.000,20000.000,1311000.000,3830000.000,53754000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,39000.000,99000.000,32000.000,35000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,663000.000,663000.000,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,2.890
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,2.880
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,398826000.000
BusinessAcquisitionsProFormaRevenue,,,,,,7080545000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,12453000.000
BusinessCombinationConsiderationTransferred1,,,,736224000.000,,
BusinessCombinationIntegrationRelatedCosts,,,,,,103672000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,195602000.000,-35823000.000,-328777000.000,419300000.000,-218076000.000,-203072000.000
CommonStockDividendsPerShareDeclared,0.275,4.272,0.825,0.582,0.693,0.744
ComprehensiveIncomeNetOfTax,256929000.000,383785000.000,618649000.000,601706000.000,596151000.000,406845000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,6493000.000,19035000.000,21000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,608199000.000,615186000.000,427845000.000
CostOfGoodsSold,3060842000.000,2834081000.000,2658046000.000,3098000000.000,3278145000.000,4094894000.000
CurrentFederalTaxExpenseBenefit,120018000.000,190917000.000,215903000.000,300610000.000,225617000.000,8156000.000
CurrentForeignTaxExpenseBenefit,-395000.000,-837000.000,-137000.000,1974000.000,9029000.000,20720000.000
CurrentIncomeTaxExpenseBenefit,128352000.000,205407000.000,238015000.000,339935000.000,258612000.000,37843000.000
CurrentStateAndLocalTaxExpenseBenefit,8729000.000,15327000.000,22249000.000,37351000.000,23966000.000,8967000.000
DeferredFederalIncomeTaxExpenseBenefit,6732000.000,-5398000.000,94471000.000,40950000.000,29820000.000,136206000.000
DeferredForeignIncomeTaxExpenseBenefit,-300000.000,124000.000,-183000.000,-4697000.000,7157000.000,-1848000.000
DeferredIncomeTaxExpenseBenefit,14114000.000,-5793000.000,93732000.000,58967000.000,39784000.000,100677000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,7682000.000,-519000.000,-556000.000,22714000.000,2807000.000,-33681000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,0.070,0.070,0.070,0.070,0.070,
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,2308000.000,1213000.000,1761000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,,0.000,0.000,0.000
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,0.550,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,0.450,,,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,1.000,1.000,,,
Depreciation,110268000.000,120924000.000,129222000.000,174173000.000,209271000.000,305273000.000
DepreciationDepletionAndAmortization,131397000.000,144541000.000,157808000.000,208486000.000,245757000.000,377666000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,2204000.000,14856000.000,
DividendsCommonStockCash,18265000.000,285521000.000,55236000.000,77656000.000,91551000.000,96560000.000
EarningsPerShareBasic,3.890,5.780,9.130,5.090,4.880,3.070
EarningsPerShareDiluted,3.870,5.750,9.090,5.070,4.860,3.060
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-4511000.000,-3924000.000,-7341000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,2160000.000,7009000.000,2224000.000,4512000.000,78000.000,1090000.000
EquityMethodInvestmentDividendsOrDistributions,,,,5459000.000,5610000.000,5116000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,,,,6747000.000,4925000.000,0.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,5449000.000,6704000.000,1646000.000,2624000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,5449000.000,6704000.000,1646000.000,2624000.000
FairValueOfAssetsAcquired,,,188930000.000,961823000.000,44013000.000,
