,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,-5347.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-48.000,,,,-48.000,,
ComprehensiveIncomeNetOfTax,,,,,,,,-18808.000
DerivativeGainLossOnDerivativeNet,,,,,,,13089.000,-5363.000
EarningsPerShareBasic,0.000,-0.000,-0.000,-0.001,0.001,0.000,-0.000,-0.000
EarningsPerShareDiluted,0.000,-0.000,-0.000,-0.001,117609756.001,0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,,5002.000,4403.000,44965.000,82746.000,,,5000.000
IncomeLossFromContinuingOperations,-4503.000,,,-44965.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-5378.000,-6087.000,-5565.000,-46127.000,-78017.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-7951.000,-198651.000,-18808.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,-5002.000,-4403.000,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,-7951.000,-198651.000,-18808.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,,,
IncreaseDecreaseInAccountsPayable,,-13559.000,,,,-5347.000,,
InterestAndDebtExpense,,,,,,1163.000,43283.000,1162.000
InterestExpense,875.000,1085.000,1162.000,1162.000,0.000,1163.000,43283.000,1162.000
NetCashProvidedByUsedInFinancingActivities,,,,,,13250.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,13250.000,,
NetCashProvidedByUsedInOperatingActivities,,-19646.000,,,,-13298.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-19646.000,,,,-13298.000,,
NetIncomeLoss,-5378.000,-6087.000,-5565.000,-46127.000,-78017.000,-7951.000,-185562.000,-18808.000
NonoperatingIncomeExpense,,,,,,,,-5363.000
OperatingExpenses,,,,,,6788.000,155368.000,12283.000
OperatingIncomeLoss,,,,,,-6788.000,-155368.000,-12283.000
OtherCostAndExpenseOperating,,,,,,3498.000,90588.000,
OtherGeneralAndAdministrativeExpense,48.000,3077.000,1398.000,2440.000,8232.000,,,
OtherGeneralExpense,,,,,,,,2033.000
ProceedsFromRepaymentsOfDebt,,,,,,13250.000,,
ProceedsFromRepaymentsOfNotesPayable,,19598.000,,,,,,
ProfessionalAndContractServicesExpense,,,,40000.000,,,64000.000,
ProfessionalFees,4455.000,1925.000,3005.000,2525.000,14514.000,3290.000,780.000,5250.000
WeightedAverageNumberOfDilutedSharesOutstanding,38647250.000,39203250.000,38661150.000,39203250.000,542106.000,123954750.000,126283855.000,129714893.000
WeightedAverageNumberOfSharesOutstandingBasic,38647250.000,39203250.000,38661150.000,39203250.000,-117067650.000,123954750.000,126283855.000,129714893.000
