,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,300000.000,,,,-200000.000,,,,400000.000,,,,2900000.000,,,,300000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,400000.000,,,,-300000.000,,,,100000.000,,,,100000.000,,,,-100000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,,,,,10100000.000,11400000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,100000.000,,,,-500000.000,,,,500000.000,,,,3000000.000,,,,400000.000,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,5700000.000,6600000.000,,,,,,,,7800000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1100000.000,1100000.000,,1600000.000,2700000.000,2300000.000,-4400000.000,1700000.000,1200000.000,900000.000,-3000000.000,300000.000,700000.000,700000.000,-1000000.000,1000000.000,800000.000,1400000.000,-1900000.000,1500000.000,1200000.000,1800000.000,-3000000.000,600000.000,800000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,0.000,,,,-100000.000,,,,0.000,,,,0.000,,,,0.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,1900000.000,,14969000.000,,,,-266000.000,463000.000,313000.000,-614000.000,-49000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-182471000.000,,,,,,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,30975000.000,,20963000.000,26888000.000,66382000.000,36909000.000,27981000.000,31410000.000,47342000.000,18470000.000,25763000.000,5056000.000,27022000.000,21513000.000,7357000.000,4550000.000,-7755000.000,27142000.000,13475000.000,3956000.000,25382000.000,35153000.000,17726000.000,5522000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,-1340000.000,-659000.000,-1355000.000,-1819000.000,-94000.000,-350000.000,47000.000,-2309000.000,154000.000,-2646000.000,-200000.000,602000.000,-278000.000,-573000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,34395000.000,34212000.000,,,,,,,,,,,24423000.000,4397000.000,25667000.000,19694000.000,7263000.000,4200000.000,-7708000.000,24833000.000,13629000.000,1310000.000,25182000.000,35755000.000,17448000.000,4949000.000
ContractsRevenue,,44000000.000,45000000.000,,36000000.000,35100000.000,33800000.000,46500000.000,49300000.000,51000000.000,52600000.000,62200000.000,59700000.000,73000000.000,72900000.000,85300000.000,79000000.000,84600000.000,85100000.000,93300000.000,103000000.000,102600000.000,143700000.000,153900000.000,143700000.000,144200000.000
CostOfGoodsSold,56519000.000,53404000.000,57636000.000,64479000.000,81038000.000,82855000.000,81662000.000,82859000.000,88608000.000,84979000.000,91853000.000,190161000.000,125298000.000,192566000.000,202180000.000,212905000.000,218207000.000,361409000.000,360444000.000,381817000.000,415459000.000,436930000.000,509673000.000,456658000.000,542633000.000,562355000.000
CostOfServices,,103388000.000,100824000.000,,105464000.000,106290000.000,107565000.000,238193000.000,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,,,-538000.000,,,,-1010000.000,
