,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,6857000.000,7977000.000,8579000.000,11780000.000,52505000.000,44777000.000,134319000.000,133426000.000,58046000.000,105551000.000,129013000.000,93456000.000,170950000.000,276098000.000
AccountsPayableAndOtherAccruedLiabilities,1036000.000,2276000.000,,,917000.000,19000.000,20000.000,19000.000,9351000.000,8642000.000,6112000.000,10615000.000,23838000.000,5026000.000,8118000.000,7010000.000
AccountsPayableCurrentAndNoncurrent,,,2829000.000,2573000.000,4950000.000,10586000.000,28059000.000,16068000.000,35788000.000,19875000.000,18650000.000,37826000.000,38208000.000,33727000.000,31299000.000,40651000.000
AccountsPayableTradeCurrent,,149181000.000,,,,,,,,,,,,,,
AccountsPayableTradeCurrentAndNoncurrent,,,246931000.000,,0.000,213050000.000,2678000.000,196000000.000,778528000.000,1059232000.000,725672000.000,1431003000.000,1624130000.000,1296296000.000,1381968000.000,1446276000.000
AccountsReceivableGross,,,40132000.000,,,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,986532000.000,2031425000.000,1538481000.000,1509016000.000,1549795000.000,1530726000.000,1687788000.000,1857537000.000
AccruedIncomeTaxesCurrent,,,,287000.000,527000.000,584000.000,2349000.000,47000.000,7449000.000,1883000.000,1573000.000,2180000.000,2496000.000,3678000.000,2314000.000,4517000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,90058000.000,
AccumulatedAmortizationDeferredFinanceCosts,,,768000.000,4006000.000,6517000.000,8443000.000,8800000.000,5400000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,19214000.000,15688000.000,3214000.000,9928000.000,8988000.000,6628000.000,28319000.000,19825000.000,17231000.000,11711000.000,3936000.000,-12912000.000,50799000.000,105381000.000,126363000.000,159120000.000
AdditionalPaidInCapital,1157042000.000,1157040000.000,1157118000.000,1156408000.000,1326272000.000,1330090000.000,1328587000.000,1328587000.000,2640608000.000,2640680000.000,2640893000.000,2640893000.000,2641193000.000,2919765000.000,2920730000.000,3755561000.000
Assets,2742442000.000,2931844000.000,5958658000.000,6998834000.000,7039316000.000,7773401000.000,8093690000.000,7467622000.000,14394798000.000,15356218000.000,15192722000.000,17571777000.000,17905148000.000,17704382000.000,18365035000.000,20029987000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,666600000.000,213100000.000,259200000.000,239900000.000,292400000.000,2373300000.000,300000000.000,100000000.000,449900000.000,300000000.000
AssetsNet,1245725000.000,1261036000.000,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,1740025000.000,1845512000.000,1969975000.000,2335293000.000,1454915000.000,2073084000.000,2434844000.000,2307696000.000,1893519000.000,2417822000.000,2498078000.000,3453043000.000,4503259000.000,4884599000.000,4948327000.000,5779840000.000
AvailableForSaleSecurities,1759239000.000,1861200000.000,1973189000.000,2345221000.000,1463903000.000,2079712000.000,2463163000.000,2324915000.000,1907961000.000,2428729000.000,2501881000.000,3441790000.000,4554657000.000,4991242000.000,5073858000.000,5938743000.000
AvailableForSaleSecuritiesDebtSecurities,1759239000.000,1861200000.000,1973189000.000,2345221000.000,1463903000.000,2079712000.000,2463163000.000,2324915000.000,1907961000.000,2428729000.000,2501881000.000,3441790000.000,4554657000.000,4991242000.000,5073858000.000,5938743000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,,50000000.000,50000000.000,,,,,,
Cash,,,305332000.000,140495000.000,311126000.000,187601000.000,212985000.000,459334000.000,432007000.000,348312000.000,249936000.000,258622000.000,233845000.000,388674000.000,290602000.000,236557000.000
CashAndCashEquivalentsAtCarryingValue,209699000.000,172203000.000,271994000.000,140495000.000,311126000.000,187601000.000,212985000.000,459334000.000,432007000.000,348312000.000,249936000.000,258622000.000,233845000.000,388674000.000,290602000.000,236557000.000
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAccretableYield,180466000.000,183026000.000,143067000.000,184214000.000,60192000.000,54083000.000,181671000.000,96808000.000,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYield,,,,,,,,,273491000.000,282442000.000,316521000.000,513780000.000,864488000.000,1075204000.000,1200125000.000,1639643000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodAtAcquisitionAtFairValue,298900000.000,354400000.000,700000000.000,252000000.000,258000000.000,277700000.000,552100000.000,21900000.000,,,329500000.000,,,,1538500000.000,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAcquiredDuringPeriodCashFlowsExpectedToBeCollectedAtAcquisition,375200000.000,442200000.000,900000000.000,330000000.000,339400000.000,364500000.000,734900000.000,45500000.000,,,502300000.000,,,,2490700000.000,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesCarryingAmountNet,495872000.000,476570000.000,483680000.000,533155000.000,144836000.000,140475000.000,414298000.000,147137000.000,366155000.000,404884000.000,504659000.000,758726000.000,1458548000.000,1754467000.000,1871466000.000,2377966000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYield,,,,,95765000.000,111612000.000,0.000,,,,71063000.000,75258000.000,0.000,0.000,23688000.000,19377000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
