,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,,9132.000,29859.000
AccruedLiabilitiesCurrent,,200.000,200.000
AdditionalPaidInCapital,-72.000,187428.000,281178.000
Assets,90331.000,126600.000,84387.000
CashAndCashEquivalentsAtCarryingValue,4081.000,55100.000,17887.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,11950000.000,11950000.000,11950000.000
CommonStockSharesOutstanding,11950000.000,11950000.000,11950000.000
CommonStockValue,1195.000,1195.000,1195.000
DeferredTaxAssetsGross,,52972.000,
DeferredTaxAssetsOperatingLossCarryforwards,,52972.000,
DeferredTaxAssetsValuationAllowance,,-52972.000,
DueToRelatedPartiesCurrentAndNoncurrent,183902.000,162902.000,147902.000
Liabilities,183902.000,272234.000,277961.000
LiabilitiesAndStockholdersEquity,90331.000,126600.000,84387.000
OperatingLossCarryforwards,,,195000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockValue,0.000,,0.000
PrepaidExpenseAndOtherAssets,41250.000,26500.000,16500.000
RestrictedCashAndCashEquivalents,45000.000,45000.000,50000.000
RetainedEarningsAccumulatedDeficit,-94694.000,-334257.000,-475947.000
StockholdersEquity,-93571.000,-145634.000,-193574.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-93571.000,-145634.000,-193574.000
