,2015-06-28,2015-10-04,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AccountsPayableCurrent,12360367.000,13662037.000,11430662.000,12955977.000,12745665.000,15606440.000,13451816.000,14272927.000
AccountsReceivableNetCurrent,21890656.000,23941900.000,20480186.000,25851332.000,26649319.000,29573080.000,26887945.000,31464447.000
AccruedIncomeTaxesCurrent,,,,,,,610825.000,320868.000
AccruedSalariesCurrent,2177853.000,2462876.000,2283833.000,2143613.000,2832829.000,3229512.000,2734155.000,2419542.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2321196.000,2644100.000,2967451.000,3393374.000,3836197.000,4290854.000,4755908.000,5253936.000
AdditionalPaidInCapitalCommonStock,13735765.000,44319959.000,44352188.000,44495238.000,45432793.000,45473517.000,45525237.000,45596380.000
AllowanceForDoubtfulAccountsReceivableCurrent,776158.000,809008.000,734230.000,687424.000,716502.000,601027.000,655312.000,660199.000
Assets,89256281.000,104753606.000,99921226.000,103348155.000,124051143.000,127515638.000,122536805.000,129195631.000
AssetsCurrent,37694707.000,42624507.000,40439917.000,44535014.000,47747857.000,51697682.000,47195296.000,53551929.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,2033327.000,2033327.000,2033327.000,2033327.000,0.000,
CashAndCashEquivalentsAtCarryingValue,759255.000,717721.000,726898.000,1449494.000,1584045.000,1505093.000,705535.000,712710.000
ClassOfWarrantOrRightOutstanding,139200.000,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,495000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
CommonStockSharesIssued,4324599.000,9576360.000,9591860.000,9626431.000,9699932.000,9711465.000,9719772.000,9754609.000
CommonStockSharesOutstanding,4324599.000,9576360.000,9591860.000,9626431.000,9699932.000,9711465.000,9719772.000,9754609.000
CommonStockValue,4325.000,9577.000,9592.000,9627.000,9700.000,9711.000,9720.000,9755.000
CostMethodInvestments,1054120.000,1054120.000,1054120.000,1054120.000,1054120.000,1054120.000,1054120.000,1054120.000
