,2011-01-02,2012-01-01,2012-12-30,2013-12-29,2015-01-04,2016-01-03
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,282000.000,558000.000
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,-2567000.000,-583000.000,-2713000.000,-735000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7006000.000,6558000.000,5100000.000,5106000.000,4387000.000,5151000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,4595000.000,771000.000,,,,
AllocatedShareBasedCompensationExpense,,6414000.000,4967000.000,4948000.000,4281000.000,5041000.000
AmortizationOfIntangibleAssets,,,58000.000,55000.000,37000.000,22000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,766000.000,1337000.000,1193000.000,1004000.000,828000.000
CapitalExpendituresIncurredButNotYetPaid,,,325000.000,7000.000,36000.000,
CapitalizedComputerSoftwareAmortization,,1900000.000,2000000.000,1600000.000,2000000.000,2700000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,35112000.000,-23870000.000,-2374000.000,28925000.000,-24756000.000,-4644000.000
ComprehensiveIncomeNetOfTax,14015000.000,11293000.000,8415000.000,10949000.000,9521000.000,10531000.000
ConcentrationRiskPercentage1,,,0.140,0.200,0.180,0.190
CostOfGoodsAndServicesSold,260949000.000,275881000.000,324977000.000,366357000.000,386874000.000,387711000.000
CurrentIncomeTaxExpenseBenefit,,5885000.000,6111000.000,2069000.000,5280000.000,7215000.000
DeferredIncomeTaxExpenseBenefit,-1763000.000,-761000.000,1030000.000,2204000.000,2321000.000,-902000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,-1637000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,2700000.000,900000.000,900000.000
DefinedBenefitPlanContributionsByEmployer,,200000.000,300000.000,300000.000,300000.000,300000.000
Depreciation,,,3300000.000,3100000.000,3600000.000,3900000.000
DepreciationDepletionAndAmortization,3129000.000,3398000.000,3368000.000,3141000.000,3607000.000,3858000.000
EarningsPerShareBasic,0.980,0.800,0.640,0.870,0.800,0.900
EarningsPerShareDiluted,0.940,0.770,0.630,0.850,0.800,0.900
EffectOfExchangeRateOnCashAndCashEquivalents,-78000.000,-43000.000,7000.000,50000.000,-107000.000,-98000.000
EffectiveIncomeTaxRateContinuingOperations,,0.342,0.353,0.253,0.334,0.346
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,,,,-0.078,-0.014,-0.019
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.008,0.003,-0.019,-0.002,0.015
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,144000.000,133000.000,158000.000,106000.000,110000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,2194000.000,1753000.000,1732000.000,1498000.000,1764000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,1800000.000,600000.000,583000.000,2713000.000,735000.000
EmployeeStockOwnershipPlanESOPSharesContributedToESOP,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,,292148000.000,337648000.000,,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,55865000.000,62387000.000,,,
EntityWideRevenueMajorCustomerAmount,,,0.000,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,413000.000,646000.000,37000.000,361000.000,195000.000,66000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,413000.000,646000.000,37000.000,361000.000,195000.000,66000.000
