,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentForAmortization,,,,,,,,,,,827751.000
AmortizationOfAboveAndBelowMarketLeases,,,,,,,,,,,67500.000
AmortizationOfDebtDiscountPremium,-623198.000,-99186.000,,,,,,,5403.000,,827751.000
AmortizationOfFinancingCostsAndDiscounts,,,0.000,,,,0.000,,,,
CashPeriodIncreaseDecrease,,,37798.000,,,,-5492.000,,,,-20987.000
ConversionOfStockAmountIssued1,,,,,,,,,,,47750.000
CostOfGoodsSold,,,,94671.000,215592.000,,246783.000,335563.000,317173.000,74005.000,
DebtIssuanceCosts,,,,,,,,,,,144500.000
Depreciation,,,,2315.000,6944.000,,8834.000,9684.000,9716.000,16062.000,
DepreciationAndAmortization,,,,,,,8076.000,,,,
DepreciationExpenseOnReclassifiedAssets,,,,,,,8884.000,,,,0.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,-876927.000,-265625.000,-181897.000,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.004,-0.002,0.000,0.000,-0.028,-0.002,0.000,-0.000,-0.138,-0.020
EffectiveIncomeTaxRateContinuingOperations,,,0.340,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.000,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,,,,,,,1066775.000
GainLossOnDispositionOfAssets,,,,,,,,,,,-40245.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,150000.000
ImpairmentOfInvestments,,,,,,,,,,,-10000.000
IncomeLossFromContinuingOperations,-237855.000,-164540.000,-177143.000,-87855.000,80922.000,-2153503.000,-123338.000,-50439.000,-122043.000,-7658348.000,-665142.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-95059.000,67915.000,,-165800.000,-95018.000,-322294.000,-9942316.000,-1153867.000
IncomeTaxExpenseBenefit,,,,,,,7744.000,22836.000,23243.000,24641.000,
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,,-56000.000,,,,-392000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,,,8000.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,161900.000,,,,32197.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,7744.000,,,,
IncreaseDecreaseInDeposits,,,,,,,15000.000,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,-491386.000
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,,119073.000
IncreaseDecreaseInPrepaidExpense,,,-60000.000,,,,,,,,
InterestAndOtherIncome,3.000,,3.000,1.000,35.000,35.000,7.000,4.000,1.000,48.000,193.000
InterestExpense,-15877.000,-1899.000,-4757.000,7205.000,13042.000,23865.000,42469.000,44583.000,54113.000,247493.000,152553.000
InterestExpenseOther,,,,,,,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,251000.000,,,,188466.000,,,,415500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,251000.000,,,,188466.000,,,,415500.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,-270650.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-270650.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-213202.000,,,,76692.000,,,,-436487.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-213202.000,,,,76692.000,,,,-436487.000
NetIncomeLoss,-876927.000,-265625.000,-181897.000,-95059.000,67915.000,-2230489.000,-173544.000,-117854.000,-345537.000,-9966957.000,-1153867.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,11016.000,26714.000,,5610.000,15796.000,16271.000,-707275.000,-4103.000
OperatingExpenses,237855.000,164540.000,177143.000,,,,,,,,
PaymentsToAcquireAssetsInvestingActivities,,,,,,,270650.000,,,,
ProceedsFromNotesPayable,,,,,,,-70000.000,,,,415500.000
ProceedsFromOtherShortTermDebt,,,,,,,37309.000,,,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,,,,,221157.000,,,,
ProductionRelatedImpairmentsOrCharges,,,,,,,,,,,-46007.000
ProfitLoss,,,,-106075.000,41201.000,,-179154.000,-133650.000,-361808.000,-9259682.000,-1149764.000
Revenues,,,,212639.000,507771.000,,384427.000,554129.000,546927.000,44804.000,
SalesRevenueNet,,,,212639.000,507771.000,,324427.000,458129.000,441327.000,44804.000,
SecondaryProcessingRevenue,,,,,,,60000.000,96000.000,105600.000,0.000,
SellingGeneralAndAdministrativeExpense,237855.000,164540.000,177143.000,203508.000,204313.000,220306.000,252148.000,259321.000,342081.000,662150.000,597642.000
ShareBasedCompensation,,,,,,,,,,,67500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,1.562
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.047
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,-860000.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,5100000.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,0.300,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,0.300,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,0.600,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,-165000.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,35000.000
UtilitiesOperatingExpenseImpairments,,,,,,,0.000,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,78000.000,,,,347000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,74250459.000,74339875.000,74430605.000,-148711895.000,75035423.000
