,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4869000.000,7328000.000,7944000.000,5110000.000,7765000.000,6846000.000,6323000.000,6077000.000,6378000.000,6614000.000,10360000.000,8786000.000,10680000.000,9952000.000,5984000.000,4357000.000,8803000.000,8635000.000,7929000.000,6704000.000,8915000.000,7437000.000
AccountsReceivableGrossCurrent,,,,31109000.000,,27086000.000,26624000.000,28309000.000,,21988000.000,22632000.000,27867000.000,,,,,,,,,,
AccountsReceivableNetCurrent,28758000.000,31618000.000,22736000.000,29572000.000,27574000.000,26268000.000,25961000.000,27590000.000,28528000.000,21438000.000,22074000.000,27368000.000,29994000.000,31029000.000,39153000.000,36867000.000,29426000.000,37897000.000,32691000.000,27230000.000,36693000.000,35237000.000
AccruedIncomeTaxesCurrent,2779000.000,1965000.000,0.000,37000.000,378000.000,,1306000.000,3902000.000,4087000.000,3829000.000,2498000.000,3032000.000,1899000.000,2088000.000,1951000.000,2840000.000,4823000.000,3904000.000,6130000.000,4174000.000,4594000.000,1680000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,90000.000,,65000.000,19000.000,30000.000,30000.000,7000.000,1000.000,49000.000,25000.000,51000.000,3000.000,2000.000,0.000,,1000.000,4000.000,10000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7670000.000,7909000.000,8517000.000,9140000.000,9701000.000,9946000.000,10412000.000,11967000.000,12483000.000,12932000.000,13354000.000,13150000.000,13157000.000,12721000.000,13204000.000,13603000.000,13767000.000,14409000.000,14704000.000,15228000.000,15294000.000,15814000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1503000.000,-1617000.000,470000.000,-1894000.000,60000.000,-2199000.000,-2207000.000,1291000.000,1966000.000,2044000.000,2129000.000,-729000.000,-2502000.000,-6046000.000,-4764000.000,-4774000.000,-5794000.000,-4979000.000,-6227000.000,-6220000.000,-9493000.000,-8844000.000
AdditionalPaidInCapital,70089000.000,71720000.000,72676000.000,73970000.000,74965000.000,75031000.000,75574000.000,76133000.000,79871000.000,80432000.000,81131000.000,81892000.000,82450000.000,82819000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,83720000.000,84769000.000,85766000.000,86891000.000,87708000.000,88832000.000,87481000.000,87871000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1478000.000,1585000.000,1541000.000,1537000.000,1894000.000,818000.000,663000.000,719000.000,650000.000,550000.000,558000.000,499000.000,223000.000,164000.000,224000.000,975000.000,621000.000,470000.000,505000.000,494000.000,535000.000,541000.000
