,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,139.000,,7569.000,1804.000,17350.000,2640.000,4989.000,9583.000
AdditionalPaidInCapital,13912.000,13912.000,53253.000,53253.000,53253.000,53253.000,53253.000,53253.000
Assets,3791.000,1069.000,270.000,29113.000,24956.000,4788.000,4353.000,4353.000
AssetsFairValueDisclosure,,315.000,270.000,29113.000,24956.000,4023.000,4353.000,
Cash,3791.000,315.000,270.000,,,,,
CashAndCashEquivalentsAtCarryingValue,3791.000,315.000,270.000,29113.000,24956.000,4023.000,4353.000,4353.000
CashFDICInsuredAmount,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000,180000000.000
CommonStockSharesIssued,875000.000,875000.000,1032428.000,1032428.000,1032428.000,1032428.000,1032428.000,1032428.000
CommonStockSharesOutstanding,875000.000,875000.000,1032428.000,1032428.000,1032428.000,1032428.000,1032428.000,1032428.000
CommonStockValue,88.000,88.000,104.000,104.000,104.000,104.000,104.000,104.000
DeferredTaxAssetsOperatingLossCarryforwards,1556.000,2003.000,3258.000,3971.000,6926.000,7745.000,8163.000,8852.000
DeferredTaxAssetsValuationAllowance,-1556.000,2003.000,3258.000,3971.000,6962.000,7745.000,8163.000,8852.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,10373.000,13356.000,21724.000,26473.000,46176.000,51634.000,,
DueToRelatedPartiesCurrent,-25.000,-425.000,-425.000,,,,,
Liabilities,164.000,425.000,7994.000,2229.000,17775.000,3065.000,5414.000,10008.000
LiabilitiesAndStockholdersEquity,3791.000,1069.000,270.000,29113.000,24956.000,4788.000,4353.000,4353.000
LoansPayableCurrent,25.000,425.000,425.000,,,,,
OperatingLossCarryforwards,10373.000,13356.000,21724.000,26473.000,46176.000,51634.000,54418.000,59012.000
OtherShortTermBorrowings,,,,425.000,425.000,425.000,425.000,425.000
PrepaidExpenseCurrent,,754.000,,,,765.000,,
RetainedEarningsAccumulatedDeficit,10373.000,13356.000,21724.000,26473.000,46176.000,51634.000,54418.000,-59012.000
SharesIssued,,644.000,,,,,,
StockholdersEquity,3627.000,644.000,-7724.000,26884.000,7181.000,1723.000,-1061.000,-5655.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3627.000,644.000,-7724.000,26884.000,7181.000,1723.000,-1061.000,-5655.000
StockholdersEquityNoteSubscriptionsReceivable,,,39357.000,,,,,
