,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,5963000.000,9991000.000,8784000.000,9172000.000,8876000.000,10073000.000,9446000.000,8814000.000,9703000.000,15904000.000,19384000.000,18326000.000,16358000.000,15971000.000,12124000.000,11628000.000,13936000.000,17472000.000,17013000.000
AccountsPayableRelatedPartiesCurrent,4837000.000,2556000.000,3878000.000,5201000.000,3286000.000,2656000.000,3840000.000,4159000.000,3945000.000,5359000.000,0.000,0.000,0.000,0.000,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,4800000.000,2600000.000,3900000.000,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,51863000.000,53496000.000,59425000.000,57531000.000,55274000.000,62414000.000,63224000.000,65054000.000,62598000.000,75430000.000,73174000.000,73045000.000,77596000.000,77681000.000,75527000.000,74713000.000,86708000.000,91983000.000,94232000.000
AccruedIncomeTaxesCurrent,1389000.000,523000.000,11816000.000,246000.000,255000.000,2358000.000,8654000.000,212000.000,2062000.000,569000.000,9557000.000,601000.000,550000.000,763000.000,6390000.000,664000.000,3696000.000,1911000.000,11708000.000
AccruedLiabilitiesCurrent,20510000.000,25003000.000,19290000.000,40436000.000,44411000.000,51125000.000,49152000.000,51366000.000,55606000.000,61499000.000,57817000.000,60507000.000,64169000.000,53769000.000,42190000.000,47887000.000,43287000.000,46401000.000,37409000.000
AccruedRoyaltiesCurrent,1659000.000,1805000.000,1857000.000,1785000.000,1919000.000,,,,,,,5499000.000,6378000.000,6787000.000,6874000.000,7719000.000,4099000.000,4671000.000,4758000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,85658000.000,,,,99910000.000,104817000.000,109342000.000,113868000.000,118544000.000,123430000.000,129105000.000,134108000.000,139114000.000,145642000.000,151752000.000,159314000.000,166711000.000,173890000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-815000.000,-767000.000,-1360000.000,-1372000.000,-1125000.000,-1009000.000,-1011000.000,-867000.000,-1307000.000,-1657000.000,-1835000.000,-1689000.000,-1738000.000,-1958000.000,-1653000.000,-1736000.000,-1760000.000,-8642000.000,-6081000.000
AdditionalPaidInCapital,135076000.000,136501000.000,139000000.000,145418000.000,151104000.000,153987000.000,162554000.000,168008000.000,170885000.000,175242000.000,179482000.000,184243000.000,188603000.000,192629000.000,197875000.000,202797000.000,207182000.000,211725000.000,217257000.000
