,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7563000.000,9719000.000,,,,20157000.000,,,,30543000.000,,,,38178000.000,,,,46240000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,46752000.000,40573000.000,36127000.000,9250000.000,-142000.000,-6756000.000,469000.000,5076000.000,1896000.000,5839000.000,12085000.000,4444000.000,8736000.000,95000.000,8553000.000,11278000.000,8547000.000,-1762000.000,-1856000.000
AdditionalPaidInCapitalCommonStock,1005627000.000,1006194000.000,1007401000.000,991538000.000,989614000.000,990216000.000,990700000.000,991440000.000,992587000.000,993212000.000,993874000.000,994454000.000,995440000.000,997926000.000,997243000.000,996855000.000,997665000.000,984087000.000,971742000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,51359000.000,38665000.000,76780000.000
Assets,5522826000.000,5410775000.000,5257543000.000,5220688000.000,5161969000.000,4914115000.000,4913587000.000,4880186000.000,4812807000.000,4819646000.000,4991050000.000,4777850000.000,4788049000.000,4683908000.000,4615974000.000,4627820000.000,4606413000.000,4573046000.000,4728295000.000
AssetsFairValueDisclosure,1739632000.000,1718028000.000,2106882000.000,2046536000.000,1889962000.000,1785730000.000,1721045000.000,1647911000.000,1554379000.000,1480642000.000,1415470000.000,1320615000.000,1247071000.000,1159593000.000,1111965000.000,1050926000.000,973850000.000,895262000.000,934060000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,,36000.000,980000.000,2239000.000,2483000.000,1914000.000,8200000.000,2600000.000,13500000.000,9000000.000,22500000.000,29200000.000,28900000.000,1300000.000,600000.000
AvailableForSaleSecurities,1739632000.000,1718028000.000,2106882000.000,2046536000.000,1889962000.000,1785528000.000,1720840000.000,1647196000.000,1553641000.000,1479214000.000,1413414000.000,1316829000.000,1244267000.000,1157246000.000,1108419000.000,1046047000.000,968853000.000,884232000.000,921881000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,18038000.000,16478000.000,19406000.000,14750000.000,15106000.000,9359000.000,12237000.000,12822000.000,10632000.000,6033000.000,5753000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,30858000.000,21761000.000,13403000.000,20033000.000,12560000.000,19932000.000,8321000.000,3710000.000,5138000.000,16538000.000,15834000.000
