,2011-10-31,2012-10-31,2013-10-31,2014-10-31,2015-10-31,2016-10-31
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2192000.000,1400000.000,1000000.000,500000.000,200000.000,
AllocatedShareBasedCompensationExpense,,3600000.000,3700000.000,3600000.000,2800000.000,2800000.000
AmortizationOfIntangibleAssets,,20300000.000,20500000.000,22000000.000,18400000.000,16800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,0.000,0.000,0.000,0.000
AssetImpairmentCharges,8983000.000,12900000.000,34000000.000,85800000.000,45900000.000,51400000.000
BusinessAcquisitionsProFormaRevenue,122470000.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,24385000.000,8200000.000,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,4000000.000,17000000.000,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,427700000.000,432500000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,20456000.000,-35700000.000,-13400000.000,7000000.000,21100000.000,-2500000.000
ComprehensiveIncomeNetOfTax,121238000.000,59700000.000,187400000.000,-30300000.000,-31100000.000,53900000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,3100000.000,-45900000.000,-23500000.000,-3400000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,184300000.000,-76200000.000,-54600000.000,50500000.000
CostOfGoodsAndServicesSold,3446829000.000,3489800000.000,3520800000.000,3428100000.000,2946900000.000,2638700000.000
CurrentFederalTaxExpenseBenefit,25894000.000,19700000.000,54200000.000,53100000.000,18300000.000,20300000.000
CurrentForeignTaxExpenseBenefit,28406000.000,11500000.000,32600000.000,38000000.000,29600000.000,40300000.000
CurrentIncomeTaxExpenseBenefit,58735000.000,36600000.000,95600000.000,100900000.000,51900000.000,65000000.000
CurrentStateAndLocalTaxExpenseBenefit,4435000.000,5400000.000,8800000.000,9800000.000,4000000.000,4400000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,4300000.000,,
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,3400000.000,3400000.000,3400000.000,
DeferredFederalIncomeTaxExpenseBenefit,10587000.000,10300000.000,-6300000.000,2700000.000,2400000.000,500000.000
DeferredForeignIncomeTaxExpenseBenefit,-3153000.000,7200000.000,8500000.000,13000000.000,-6100000.000,500000.000
DeferredIncomeTaxExpenseBenefit,12342000.000,20200000.000,2000000.000,14100000.000,-5900000.000,1500000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,1500000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,4908000.000,2700000.000,-200000.000,-1600000.000,200000.000,500000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,,,62600000.000,25400000.000,71600000.000
DefinedBenefitPlanActuarialGainLoss,,,,92800000.000,-15700000.000,-70100000.000
DefinedBenefitPlanAdministrationExpenses,,,,-2500000.000,2700000.000,4000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-10400000.000,14200000.000,-11400000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,200000.000,100000.000,-200000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,,0.057,0.057,0.055,0.055
DefinedBenefitPlanBenefitObligationPeriodIncreaseDecrease,,,,,20000000.000,
DefinedBenefitPlanBenefitsPaid,,,1400000.000,37700000.000,33000000.000,39800000.000
DefinedBenefitPlanBusinessCombinationsAndAcquisitionsPlanAssets,,,,0.000,,
DefinedBenefitPlanContributionsByEmployer,,18000000.000,14400000.000,15500000.000,8200000.000,17300000.000
DefinedBenefitPlanContributionsByPlanParticipants,,,,300000.000,200000.000,200000.000
DefinedBenefitPlanCurtailments,,,,,7200000.000,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,0.065,,33900000.000,32800000.000,32100000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,,,-14600000.000,-33700000.000,-43400000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,,,-10000000.000,-27300000.000,-47100000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,,,-3400000.000,-2700000.000
DefinedBenefitPlanInterestCost,,,,29600000.000,27600000.000,22000000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,22000000.000,25300000.000,13600000.000
DefinedBenefitPlanOtherChanges,,,,,-200000.000,
DefinedBenefitPlanPlanAmendments,,,,-500000.000,-3300000.000,500000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,500000.000,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,100000.000,-100000.000
DefinedBenefitPlanServiceCost,,,,15700000.000,15500000.000,12400000.000
DefinedBenefitPlanSpecialTerminationBenefits,,,,,100000.000,
DefinedBenefitPlanTargetPlanAssetAllocations,,1.000,1.000,1.000,1.000,1.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,13200000.000,17500000.000,15700000.000,20600000.000
