,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-26580.000,,
AmortizationOfIntangibleAssets,,52502.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,7603.000,,
CostOfGoodsSold,,444.000,1892.000
CostOfRevenue,,444.000,1892.000
EarningsPerShareBasic,-0.051,-0.072,-0.100
EarningsPerShareDiluted,-0.050,-0.070,-0.100
GeneralAndAdministrativeExpense,33424.000,80975.000,196201.000
GrossProfit,2495.000,5034.000,19044.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-181584.000,-284508.000,-409530.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-181584.000,-284508.000,-409530.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,89199.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,-117134.000,,
IncreaseDecreaseInReceivables,1355.000,,
InterestAndDebtExpense,3194.000,13703.000,23264.000
InterestExpense,3194.000,13703.000,23264.000
NetCashProvidedByUsedInFinancingActivities,215767.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,215767.000,,
NetCashProvidedByUsedInOperatingActivities,-208164.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-208164.000,,
NetIncomeLoss,-181584.000,,
OperatingExpenses,178390.000,275839.000,405310.000
OperatingIncomeLoss,-178390.000,-270805.000,-386266.000
OtherSalesRevenueNet,2495.000,5478.000,20936.000
ProceedsFromRepaymentsOfNotesPayable,215767.000,,
ProfessionalAndContractServicesExpense,105900.000,102450.000,101070.000
ProfessionalFees,30353.000,35220.000,63000.000
Revenues,2495.000,5478.000,20936.000
SalesRevenueNet,2495.000,5478.000,20936.000
SellingAndMarketingExpense,8713.000,4692.000,45039.000
WeightedAverageNumberOfDilutedSharesOutstanding,3580000.000,3964615.000,4080000.000
WeightedAverageNumberOfSharesOutstandingBasic,3580000.000,3964615.000,4080000.000
