,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,17764000.000,10013000.000,10161000.000,18948000.000,18447000.000,12265000.000,13872000.000,18619000.000,18767000.000,13439000.000,16196000.000,19302000.000
AccountsReceivableNetCurrent,18598000.000,26604000.000,22852000.000,21653000.000,19832000.000,24998000.000,33233000.000,23081000.000,23128000.000,26550000.000,26777000.000,25892000.000
AccruedIncomeTaxesCurrent,2773000.000,2791000.000,3123000.000,3000000.000,2748000.000,2094000.000,3076000.000,4257000.000,6652000.000,6210000.000,7705000.000,8099000.000
AccruedIncomeTaxesNoncurrent,,,499000.000,1046000.000,514000.000,514000.000,497000.000,497000.000,497000.000,497000.000,845000.000,845000.000
AccruedLiabilitiesCurrent,10491000.000,10446000.000,13144000.000,14663000.000,14922000.000,22622000.000,16732000.000,13522000.000,11174000.000,14695000.000,15703000.000,22597000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,96161000.000,99333000.000,102551000.000,105200000.000,107729000.000,109737000.000,112258000.000,114993000.000,116706000.000,119449000.000,122013000.000,124335000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-268000.000,-1803000.000,-1654000.000,-4647000.000,-4134000.000,-3760000.000,-2475000.000,-2039000.000,-2690000.000,-2581000.000,-4696000.000,-4230000.000
AdditionalPaidInCapital,216995000.000,219288000.000,220745000.000,223313000.000,236656000.000,240745000.000,247829000.000,250683000.000,258786000.000,276543000.000,283123000.000,285356000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,300000.000,
Assets,397268000.000,401133000.000,389370000.000,396502000.000,398929000.000,395027000.000,390136000.000,395006000.000,408586000.000,428837000.000,427738000.000,435612000.000
AssetsCurrent,214227000.000,215180000.000,197996000.000,202597000.000,203898000.000,199059000.000,175934000.000,173442000.000,181313000.000,190186000.000,184096000.000,191417000.000
AssetsFairValueDisclosureRecurring,45595000.000,41508000.000,44489000.000,44580000.000,49135000.000,,,,,,,
