,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,0.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,509142.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-262.000,,,,-7453.000,,,,-330757.000
CostOfGoodsSold,,,0.000,,,,,,,,
Depreciation,,,,1417.000,1923.000,,2009.000,2009.000,2009.000,0.000,2009.000
DepreciationAndAmortization,,,,,,,,,2009.000,,
DerivativeCostOfHedge,,,,,,,,,,,0.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,-138775.000,,
DerivativeLossOnDerivative,,,,,,,151174.000,762148.000,,,
EarningsPerShareBasic,0.000,0.000,,,,,,,-0.020,,0.010
EarningsPerShareBasicAndDiluted,,,-0.000,-0.010,-0.020,-0.040,-0.020,-0.040,,,
EarningsPerShareDiluted,,,,,,,,,0.000,,0.000
GeneralAndAdministrativeExpense,861.000,7246.000,6762.000,190335.000,517212.000,172927.000,260255.000,354938.000,211205.000,332821.000,242355.000
GrossProfit,,,0.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,-466769.000,-1198778.000,-738787.000,-6429213.000,4325224.000
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,,1000.000,,,,-22717.000,,,,0.000
IncreaseDecreaseInDerivativeLiabilities,,,,,,,151174.000,,,,-5129504.000
IncreaseDecreaseInDueFromRelatedParties,,,,,,,7618.000,,,,0.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,,,,-3049.000,,,,16351.000
IncreaseDecreaseInInterestPayableNet,,,,,,,18843.000,,,,43774.000
IncreaseDecreaseInInventories,,,0.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,-4000.000,,,,,,,,
InterestExpense,,,,0.000,0.000,,18843.000,79353.000,171182.000,283817.000,239172.000
InterestExpenseRelatedParty,,,,,,,709.000,0.000,138082.000,289358.000,320744.000
InterestPaidNet,,,0.000,,,,0.000,,,,7000.000
NetCashProvidedByUsedInFinancingActivities,,,1500.000,,,,224000.000,,,,-100000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,1500.000,,,,224000.000,,,,-100000.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-1762.000,,,,-231453.000,,,,-230757.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-1762.000,,,,-231453.000,,,,-230757.000
NetIncomeLoss,-861.000,-7246.000,-6762.000,-191752.000,-519135.000,-1362972.000,-466769.000,-1198778.000,-738787.000,-6429213.000,4325224.000
OperatingExpenses,861.000,7246.000,,191752.000,519135.000,,296043.000,357277.000,290748.000,255294.000,244364.000
OperatingIncomeLoss,-861.000,-7246.000,-6762.000,,,,-296043.000,-357277.000,-290748.000,-255294.000,-244364.000
OtherExpenses,,,,0.000,0.000,,,,,,
ProceedsFromConvertibleDebt,,,,,,,234000.000,,,,0.000
ProceedsFromIssuanceOrSaleOfEquity,,,0.000,,,,,,,,
ProceedsFromRelatedPartyDebt,,,1500.000,,,,0.000,,,,
ProfitLoss,,,-6762.000,-191752.000,-519135.000,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,10000.000,,,,100000.000
ResearchAndDevelopmentExpense,,,,,,,33779.000,330.000,7.000,0.000,0.000
Revenues,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensation,,,,,,,95965.000,,77527.000,,2247.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,,,,,,,410000.000
UnrealizedGainLossOnDerivatives,,,,,,,,,,,5129504.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,768406159.000,,14306478137.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,12550000.000,24330769.000,29525000.000,-37180769.000,30258000.000,30609345.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,10308571.000,12550000.000,,,,,,,33174164.000,,473699140.000
