,2011-09-30,2011-12-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,0.000,265731.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,16074809.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-244808.000,,655034.000,,,
CostOfGoodsSold,7767.000,3599.000,3709.000,7298.000,6475.000,7501.000
CostsAndExpenses,618063.000,599427.000,481665.000,393932.000,68608.000,360363.000
DepreciationDepletionAndAmortization,17069.000,15757.000,15702.000,15750.000,32487.000,-26915.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,0.000,0.000
GeneralAndAdministrativeExpense,284385.000,247348.000,236879.000,168303.000,-142039.000,204060.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-406613.000,-516936.000,-288930.000,-348756.000,84676.000,-160063.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaidNet,,,0.000,,,
IncreaseDecreaseInAccountsPayable,-78849.000,,-140836.000,,,
IncreaseDecreaseInAccountsReceivable,87489.000,,-4671.000,,,
IncreaseDecreaseInInterestPayableNet,103181.000,,102837.000,,,
IncreaseDecreaseInOtherCurrentLiabilities,12644.000,,1149510.000,,,
IncreaseDecreaseInPrepaidExpense,-10522.000,,10917.000,,,
InterestExpense,,,112864.000,112703.000,108808.000,111811.000
InterestExpenseDebt,-113209.000,113124.000,,,,
InterestPaid,,,10027.000,,,
InvestmentIncomeInterest,969.000,345.000,344.000,229.000,87.000,6988.000
LicenseAndServicesRevenue,83457.000,118281.000,239693.000,82422.000,137217.000,101163.000
LicenseCosts,69970.000,97941.000,63431.000,77308.000,53743.000,61040.000
NetCashProvidedByUsedInFinancingActivities,25000.000,,-6000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,25000.000,,-6000.000,,,
NetCashProvidedByUsedInInvestingActivities,-22804.000,,-21003.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-22804.000,,-21003.000,,,
NetCashProvidedByUsedInOperatingActivities,-247004.000,,682037.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-247004.000,,682037.000,,,
NetIncomeLoss,-406613.000,-516936.000,-288930.000,-348756.000,84676.000,-160063.000
NonoperatingIncomeExpense,-112240.000,-112779.000,-112520.000,-112474.000,-108721.000,-3283.000
OperatingIncomeLoss,-294373.000,-404157.000,-176410.000,-236282.000,193397.000,-156780.000
OtherNoncashExpense,0.000,,,,,
OtherNonoperatingIncome,,0.000,,0.000,,
PaymentsToAcquireIntangibleAssets,20489.000,,18341.000,,,
ProceedsFromIssuanceOfCommonStock,28000.000,,0.000,,,
PropertyPlantAndEquipmentAdditions,-2315.000,,-2662.000,,,
ProvisionForDoubtfulAccounts,,,-150000.000,,,
RepaymentsOfOtherLongTermDebt,3000.000,,6000.000,,,
ResearchAndDevelopmentArrangementContractToPerformForOthersCompensationEarned,90000.000,20000.000,0.000,0.000,0.000,37000.000
ResearchAndDevelopmentExpense,238872.000,234782.000,161944.000,125273.000,117942.000,114677.000
Revenues,323690.000,195270.000,305255.000,157650.000,262005.000,203583.000
SalesRevenueGoodsNet,150233.000,56989.000,65562.000,75228.000,124788.000,65420.000
SalesRevenueNet,323690.000,195270.000,305255.000,157650.000,262005.000,203583.000
ShareBasedCompensation,28597.000,,0.000,,,
StockGrantedDuringPeriodValueSharebasedCompensation,28597.000,14304.000,,,,
StockIssuedDuringPeriodValueNewIssues,28000.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,37346154.000,37346154.000,37346154.000,-74692308.000
