,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,307000.000,,,,254000.000,
AmortizationOfDeferredCharges,110000.000,110000.000,110000.000,111000.000,110000.000,111000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,34500.000,34500.000,34500.000,150745.000,217295.000,217295.000
AssetRetirementObligationAccretionExpense,101000.000,99000.000,102000.000,109000.000,95000.000,95000.000
AssetRetirementObligationCashPaidToSettle,,,,,2000.000,
AssetRetirementObligationLiabilitiesIncurred,36000.000,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,2000.000,
AssetRetirementObligationRevisionOfEstimate,35000.000,,,,2000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1556000.000,,,,1846000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-2716000.000,,,,-328000.000,
CommonStockDividendsPerShareCashPaid,0.050,,,,,
CommonStockDividendsPerShareDeclared,0.200,,,,,
ComprehensiveIncomeNetOfTax,1593000.000,4746000.000,-867000.000,2646000.000,5758000.000,2761000.000
CostsAndExpenses,12565000.000,12094000.000,14647000.000,12490000.000,12179000.000,15308000.000
CurrentIncomeTaxExpenseBenefit,,,,,63000.000,-52000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,0.020,
DeferredIncomeTaxExpenseBenefit,-801000.000,1450000.000,2818000.000,319000.000,1756000.000,1575000.000
DepreciationDepletionAndAmortization,4867000.000,4160000.000,4368000.000,4337000.000,4518000.000,4663000.000
DerivativeGainLossOnDerivativeNet,,,-625000.000,,-2062000.000,-510000.000
DirectOperatingCosts,3455000.000,3529000.000,3577000.000,3530000.000,4061000.000,4205000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,1800000.000,1700000.000,,,,
Dividends,1805000.000,,,,,
EarningsPerShareBasic,0.040,0.130,-0.020,0.080,0.160,0.080
EarningsPerShareDiluted,0.040,0.130,-0.020,0.070,0.150,0.070
ForeignCurrencyTransactionGainLossBeforeTax,969000.000,,,,,
ForeignCurrencyTransactionGainLossRealized,,1510000.000,-921000.000,,,
ForeignCurrencyTransactionGainLossUnrealized,969000.000,,,,1526000.000,-1444000.000
GainLossOnSaleOfCommodityContracts,486000.000,-391000.000,,,,
GainsLossesOnSalesOfAssets,28000.000,,,,23000.000,0.000
GeneralAndAdministrativeExpense,3154000.000,3857000.000,3716000.000,3864000.000,3312000.000,3242000.000
IncomeLossFromContinuingOperations,-230000.000,4785000.000,-873000.000,2599000.000,6086000.000,2720000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-1031000.000,6235000.000,1945000.000,2918000.000,7905000.000,4243000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.010,0.130,-0.020,0.080,0.170,0.080
IncomeLossFromContinuingOperationsPerDilutedShare,-0.010,0.130,-0.020,0.070,0.160,0.070
IncomeLossFromDiscontinuedOperationsNetOfTax,1762000.000,-39000.000,6000.000,47000.000,-328000.000,41000.000
